minAcc, maxAcc, minKappa, maxKappa
-1.02134, 0.505974, -0.00309299, 0.0018491
-1.02093, 0.505971, -0.00303439, 0.00190412
-1.02054, 0.505981, -0.00311575, 0.00195905
-1.02225, 0.505984, -0.00319724, 0.00190632
-1.02179, 0.505982, -0.00254694, 0.00179401
-1.02134, 0.505974, -0.0018857, 0.0018491
-1.70851, 0.505858, -0.00129137, 0.00197009
-2.79239, 0.3962, -0.000647303, 0.00148596
-2.63003, -0.0248262, 8.86273e-05, 0.00189071
-1.80195, -0.277685, 0.000731174, 0.00195859
-0.784447, -0.778201, 0.00139689, 0.00164564
-0.806633, 0.395058, 0.00155885, 0.00193922
-0.805282, 2.89116, -0.00062656, 0.000952981
0.825394, 2.71818, -0.000847636, -0.000298749
-0.913302, -0.911119, -0.00197942, -0.00140998
-0.930507, 0.837245, -0.00765965, 0.00181715
-0.930507, 0.837245, -0.00765965, 0.00276629
-0.928571, 1.39971, -0.00772628, 0.00277823
-0.763346, 1.3482, -0.00765656, 0.00288514
-0.396612, 1.30493, -0.00742566, 0.00279872
-0.407213, 1.26771, -0.00604464, 0.00291138
-0.416628, 1.23864, -0.00457875, 0.00280665
-0.417948, 1.23661, -0.00325581, 0.00290687
-0.400292, 1.26986, -0.00197053, 0.00285139
-0.387733, 1.29238, -0.000611084, 0.00291117
-0.444897, 1.39872, 0.000615327, 0.00284934
0.149328, 1.78151, 0.00181996, 0.00281409
-0.0839829, 0.35827, 0.00265881, 0.00289593
-0.443538, -0.442551, 0.00212901, 0.00237061
-0.44519, -0.444688, 0.0014935, 0.00173912
-0.445939, -0.44573, 0.000848334, 0.00109756
-0.891545, 0.422113, -0.00180595, 0.00352315
-0.827146, 0.432365, -0.00180741, 0.00414862
-3.61379, -0.695066, -0.00177363, -7.84941e-05
-3.97792, -1.23974, -0.00171483, -0.00112427
-3.99089, 0.437648, -0.00173579, 0.000355607
-1.25495, 0.868603, -0.00123925, 0.00413844
-0.792664, 1.41705, -0.000604574, 0.00413376
-0.287574, 1.412, 1.13149e-05, 0.00409879
-0.196601, 1.32855, 0.000614741, 0.00407832
-0.218109, 1.2406, 0.00120828, 0.00412547
-0.126463, 1.53607, 0.00179596, 0.00417341
-0.336231, 2.20521, 0.00238143, 0.00412518
-0.336023, 1.92704, 0.00296785, 0.00409061
0.273315, 2.0413, 0.00355612, 0.00409521
2.03304, 2.20702, 0.00405314, 0.00409604
-0.336181, -0.335901, 0.00364082, 0.00382896
-0.336251, 0.602074, 0.000248654, 0.00345184
-0.569348, -0.150788, 0.0027657, 0.00295725
-0.334792, 0.625597, 0.00022093, 0.00257418
-0.175849, 0.5812, 0.000230716, 0.00215058
-0.139622, 0.540026, 0.000240785, 0.00172362
-0.148234, 0.507514, 0.000195199, 0.00133216
-0.156599, 0.48025, -4.06589e-05, 0.000928691
-0.163798, 0.46781, -0.000278938, 0.000928915
-0.169361, 0.467809, -0.000496296, 0.000928555
-1.82213, 0.456462, 0.000373571, 0.000913435
-2.71593, -0.763041, 0.000475606, 0.000950782
-3.35275, -2.02355, 0.000586805, 0.000732022
-3.35275, -0.0420233, 0.000684603, 0.000825381
-0.490785, 0.0141117, 0.000788244, 0.00083474
-0.00811139, 0.648315, -0.00107971, 0.000927427
0.00493275, 0.678066, -0.00108369, 0.000902991
0.102263, 0.68567, -0.00108123, 0.000711568
0.172192, 0.672669, -0.00110013, 0.00102925
0.169918, 0.652547, -0.00111939, 0.0014642
0.147414, 0.630971, -0.00113928, 0.00189725
0.13938, 0.621186, -0.00110344, 0.0023279
0.206949, 1.10564, -0.0010968, 0.00286537
0.064244, 1.04436, -0.00107961, 0.00326273
0.0518928, 0.997033, -0.00107974, 0.00326303
0.0369667, 0.957631, -0.00109704, 0.00325809
0.0275631, 0.956713, -0.000846201, 0.00326345
0.0198413, 0.943621, -0.000388675, 0.00326223
0.0136389, 0.915611, 6.83514e-05, 0.00326098
0.00918883, 0.881197, 0.00048311, 0.00326102
-0.504438, 0.837912, 0.000939867, 0.00326086
-1.60832, 0.443612, 0.00143528, 0.00326009
-1.91319, -0.00940938, 0.00200665, 0.00326144
-1.87136, -0.767169, 0.00244363, 0.00326024
-1.71466, -0.664895, 0.00286482, 0.00325907
-1.11994, 0.827862, 0.00246368, 0.00326379
-0.646599, 0.822911, 0.00244649, 0.00325122
-0.438231, 0.758988, 0.0020123, 0.00323972
0.014727, 0.912389, 0.0026045, 0.00323016
-0.45076, 0.726751, 0.00193773, 0.00322055
-0.156732, 1.51002, 0.00302338, 0.00321267
-0.531315, 1.26005, 0.00182904, 0.00320488
-0.157175, 1.01697, 0.00263485, 0.00319803
0.924699, 2.93659, 0.00318986, 0.00319219
-0.156637, -0.156355, 0.00306063, 0.00314945
-0.157032, -0.156888, 0.00286425, 0.00295367
-0.157172, -0.157136, 0.00266677, 0.00275665
-0.157164, -0.157121, 0.00246846, 0.00255869
-0.5578, -0.157032, 0.00206245, 0.00236002
-0.557823, 1.00867, -0.00235782, 0.00173822
-0.861898, 0.966025, -0.00242687, 0.00204838
-1.21365, 0.254497, -0.00239496, 0.000913577
-1.3933, 0.185572, -0.00240273, 1.70688e-05
-2.6073, -0.735537, -0.00246406, -0.00148966
-2.60728, 0.697232, -0.00246306, 0.00192406
-0.955333, 1.26548, -0.00330915, 0.00203754
-0.633746, 1.38633, -0.00148732, 0.00199956
-0.599343, 1.46268, -0.000857272, 0.00196494
-0.825276, 2.08936, -0.000290113, 0.00204605
-0.82503, 1.75432, 0.000275539, 0.00203433
-0.199431, 1.96194, 0.000841326, 0.00193504
1.94798, 2.77268, 0.00141348, 0.00167526
-0.825332, 0.453872, 0.00183264, 0.00193889
-0.825163, -0.825048, 0.000764756, 0.00125291
-0.82636, 0.743446, -0.00342529, 0.00259312
-0.82636, 0.743446, -0.00342529, 0.00259312
-0.826341, 0.743445, -0.00353183, 0.00254062
-0.826341, 1.33926, -0.00353187, 0.00261574
-0.452945, 1.28276, -0.00313814, 0.00265062
-0.371708, 1.23946, -0.00209774, 0.00259873
-0.329026, 1.20475, -0.00144683, 0.00254613
-0.311549, 1.17992, -0.00150055, 0.00260359
-0.289985, 1.16467, -0.00147499, 0.0026918
-2.29343, 1.16197, 0.000287449, 0.00265556
-3.55205, -1.39229, 0.00129382, 0.00260238
-3.57516, -1.46436, 0.00113897, 0.00191215
-1.83864, -0.829957, 0.000985268, 0.00124059
-0.6864, 0.510356, -0.001469, 0.00230943
-0.689495, 1.12652, -0.00151213, 0.00215472
-0.675229, 1.16987, -0.00137661, 0.00229281
-0.65316, 1.22887, -0.00147424, 0.00219433
-0.660729, 1.21143, -0.00110523, 0.00223256
-0.77487, 1.44401, -0.00036331, 0.0023081
-0.774852, 1.42236, 0.000441111, 0.00218428
1.14996, 1.55557, 0.00117742, 0.00217713
1.0296, 1.42982, 0.00190933, 0.00224197
-0.774885, -0.774849, 0.00154981, 0.00200125
-0.774787, 1.23257, -0.00329375, 0.0065518
-0.774571, 1.86062, -0.0032057, 0.00655123
-0.597887, 1.81339, -0.00334297, 0.00657409
-0.500838, 1.76992, -0.00320394, 0.00652513
-0.448624, 1.73087, -0.00340483, 0.00660477
-0.23317, 1.69507, -0.0013033, 0.00663142
-0.241237, 1.678, 0.000218411, 0.00663166
-0.724958, 1.6695, 0.00184854, 0.00661129
-2.69214, 1.385, 0.00329613, 0.00663096
-3.73051, -0.178433, 0.00483246, 0.00660824
-3.61308, -1.11634, 0.00613507, 0.00658491
-3.27567, 3.12759, 0.0063777, 0.00649241
-0.206013, -0.204455, 0.00614532, 0.00626152
-0.201977, -0.200023, 0.00586921, 0.00598372
-0.197075, 0.359559, 0.00303016, 0.00571035
-0.428599, -0.0011098, 0.00531084, 0.00542051
-0.185713, 0.541703, 0.00302149, 0.00518046
-0.031681, 0.522558, 0.003021, 0.00496791
0.0472288, 0.494067, 0.00302062, 0.00474256
0.121073, 3.15055, 0.00409253, 0.00447324
-0.968402, 2.80412, 0.00302616, 0.0041447
-1.43869, 0.922436, 0.00342135, 0.00382608
-1.47804, -1.08665, 0.00339461, 0.003529
-0.236535, 0.0840691, 0.00302468, 0.00377532
0.0351585, 0.0858341, 0.00302878, 0.0038799
0.0350571, 0.0877799, 0.00308202, 0.00400585
0.0351585, 0.0894039, 0.00313112, 0.00412416
-0.33699, 0.0895305, 0.00317599, 0.0041341
-5.13403, 0.0357284, 0.0032247, 0.00332018
-5.04099, -1.87101, 0.00327624, 0.00333098
-2.51237, 1.56772, 0.00332386, 0.0040119
-0.825712, 1.57385, 0.00244159, 0.00413392
-0.151854, 1.43938, 0.0019661, 0.00414314
-0.183749, 1.31126, 0.00151867, 0.00415724
-0.186373, 1.30299, 0.00147996, 0.00412285
-0.220334, 1.1837, 0.000981796, 0.00414975
-0.340416, 2.74612, 0.00335942, 0.00412531
-0.499207, 2.46588, 0.000414896, 0.00415343
-0.525854, 1.95344, 0.000392313, 0.00412504
1.11373, 3.5274, 0.00367279, 0.00385727
-0.340813, -0.339999, 0.00325307, 0.00344509
-0.341744, -0.341454, 0.00282675, 0.00302114
-0.341843, 0.62817, 0.000441039, 0.0056954
-0.341523, 0.628278, 0.000400632, 0.00643202
-0.340763, 0.628278, 0.000400632, 0.00708756
-0.751957, 1.21139, 0.00035848, 0.00708117
-0.76542, 1.16651, 0.000414956, 0.00714063
-0.865821, 0.842364, 0.000399444, 0.0071406
-0.75973, 1.12413, 0.00106176, 0.00707245
-0.762535, 1.08045, 0.00198758, 0.00722783
-0.995243, 0.962051, 0.00290702, 0.00708458
-0.872502, 0.730376, 0.00354296, 0.00716682
-2.44245, 0.461528, 0.00424462, 0.00717274
-3.13682, -0.573378, 0.00500635, 0.00720872
-3.08093, -1.83611, 0.00574502, 0.00719175
-2.89751, 3.53426, 0.00644177, 0.00674659
-0.652136, 0.548138, 0.00694408, 0.007173
-0.656637, -0.655096, 0.0062104, 0.00657931
-0.656932, -0.656134, 0.00538724, 0.00576314
-0.654226, -0.652058, 0.0045522, 0.00493299
-0.649013, 1.17019, 0.000549462, 0.00687705
-0.47082, 1.12493, 0.000475161, 0.00742218
-0.366091, 1.08571, 0.000549378, 0.00741432
-0.299769, 1.04688, 0.000550078, 0.00744616
-0.274842, 1.01753, 0.000468575, 0.00743706
-0.0299727, 0.997492, 0.0012182, 0.0074276
-0.025926, 0.993937, 0.00202682, 0.00741821
-0.0206194, 0.989838, 0.00283334, 0.00742443
-0.0142315, 0.977529, 0.00363392, 0.00744859
-0.00614997, 0.95686, 0.00450178, 0.00742846
0.002173, 0.931587, 0.00528859, 0.00741863
0.0029737, 0.900229, 0.00606491, 0.00742277
-4.97062, 0.862793, 0.0068226, 0.00744972
-5.49521, -2.31578, 0.00723455, 0.00744002
-5.45218, 2.28157, 0.00688558, 0.00734028
-3.23486, 2.46808, 0.00587245, 0.00725528
-1.84006, 2.32022, 0.00558342, 0.00718159
-0.774516, 2.30435, 0.00555664, 0.00711744
0.0214487, 2.10902, 0.00525468, 0.00706146
-0.0252011, 1.93459, 0.00497394, 0.00701672
-0.10122, 1.62943, 0.00437861, 0.00697463
-0.128079, 1.52511, 0.00409365, 0.00694277
0.0697383, 1.78462, 0.00369706, 0.00691518
0.0249126, 1.70309, 0.00353987, 0.00689353
-0.0122803, 1.71777, 0.00337854, 0.00688481
-0.0380366, 1.46271, 0.00323942, 0.0066195
-0.0593511, 1.36785, 0.0030986, 0.00632322
1.24145, 2.91045, 0.00557312, 0.00601426
-0.936486, 2.80875, 0.00320268, 0.00569348
-1.16815, 1.81878, 0.0037088, 0.00538949
-1.0586, 0.455926, 0.00358614, 0.00507864
-1.57037, -0.359991, 0.0039646, 0.00473335
-1.51117, -0.894817, 0.0039342, 0.00439056
-1.31027, -0.894824, 0.00393464, 0.00408536
-0.266448, -0.106751, 0.00368559, 0.00378476
-0.286808, 0.434576, 0.00062794, 0.0036013
-0.34389, 0.0779429, 0.0033817, 0.00344311
-0.109294, -0.109127, 0.00323378, 0.00329558
-0.109495, -0.109416, 0.00310974, 0.00317182
-0.109539, -0.109537, 0.0029728, 0.0030351
-0.10948, 0.262179, -0.000754081, 0.00288548
-0.342487, 0.0758764, 0.0026602, 0.00272276
-0.177017, 0.439928, -0.000892578, 0.00257285
-0.554681, -0.138467, 0.00205951, 0.00224609
-0.322421, -0.322388, 0.00164608, 0.00183406
-2.79357, -0.322412, -0.000548741, 0.00145738
-3.02721, -1.82822, 0.000485293, 0.00104205
-2.79185, -1.41237, 0.000412519, 0.000595184
-0.285338, -0.285334, 4.74879e-05, 0.000229937
-0.28535, 0.753457, -0.00110632, 0.000284396
-0.131796, 0.769205, -0.00111078, 0.000798403
0.219637, 0.779735, -0.00109271, 0.00131023
0.286556, 0.755874, -0.00109347, 0.00181907
0.309946, 0.729974, -0.00109875, 0.00232549
0.286013, 0.706143, -0.001104, 0.0028273
-0.145568, 0.686538, -0.00110932, 0.00311928
-0.0949003, 1.16946, -0.00110968, 0.00315907
-0.111486, 1.10795, -0.0010968, 0.00314425
-0.12447, 1.06038, -0.00109667, 0.00314756
-0.136791, 1.02313, -0.00104741, 0.00313001
-0.147138, 1.01417, -0.000510689, 0.00311153
-0.155737, 1.00851, 2.30964e-05, 0.00315111
-0.162814, 0.98626, 0.000557067, 0.00317196
-0.168101, 0.955805, 0.00103977, 0.00317251
-0.345799, 0.915702, 0.00105296, 0.0031527
-0.933987, 0.875281, 0.002052, 0.00315577
-3.33427, 0.212625, 0.00242123, 0.00313831
-3.14269, -1.47449, 0.00276825, 0.00313817
-3.15081, -1.19519, 0.00273152, 0.00300599
-2.04526, -1.19518, 0.00273178, 0.00282231
-0.14803, -0.147936, 0.00253369, 0.00262385
-0.246978, 0.385593, -0.00141046, 0.00242535
-0.216883, 0.48697, -0.000681194, 0.00222643
-0.21925, 0.480077, -0.000719554, 0.00202663
0.322855, 1.87359, 0.00137429, 0.00184357
-0.423452, 1.81304, -2.62905e-05, 0.00164042
0.976782, 1.18666, 0.00133654, 0.00143243
-0.318511, -0.164389, 0.00104106, 0.00122063
-0.318721, -0.31862, 0.000662749, 0.000852284
-0.31894, -0.318839, 0.000243102, 0.000434308
-0.319187, -0.319071, -0.00018027, 1.26396e-05
-0.319465, -0.319336, -0.000607456, -0.000412802
-0.319593, 0.985072, -0.00260615, 0.00208809
-0.167212, 0.941865, -0.00264646, 0.00260856
-0.114569, 0.901949, -0.00268406, 0.00259419
-0.12531, 0.863363, -0.00257394, 0.00256131
-0.754764, 0.666264, -0.0026052, 0.00261931
-1.0599, 0.514402, -0.0021881, 0.00256746
-0.785743, 0.09095, -0.00153309, 0.00174615
-0.748998, 0.113671, -0.000889982, 0.00184347
-0.683294, 0.135558, -0.000368736, 0.00256018
-0.525273, 0.146952, 0.000192597, 0.00260503
-0.367628, 0.481275, 0.000741874, 0.00260531
-0.059074, 0.443249, 0.00107016, 0.00258962
0.00843078, 0.456518, 0.00105291, 0.00257312
-0.00714209, 0.466975, 0.00104625, 0.00261236
0.00304314, 1.82667, 0.00210596, 0.00252445
-0.397453, 1.71384, 0.00104078, 0.00234333
-0.361993, 1.18598, 0.00105667, 0.00215783
-0.317153, 0.766026, 0.00107229, 0.00196807
-0.27346, 0.438838, 0.00106388, 0.0020878
-0.238537, 0.189771, 0.00104571, 0.00224445
-0.471372, 0.00524541, 0.0010432, 0.00154482
-0.507068, 0.0589104, 0.00104353, 0.00239584
-0.50599, 0.0603361, 0.00105785, 0.0024096
-0.49156, 0.0685235, 0.00123167, 0.00239995
-0.491564, 0.068523, 0.0013759, 0.00239991
-0.490401, 0.0705937, 0.00153405, 0.00238159
-0.490402, 0.0705946, 0.0016769, 0.0023815
-1.4116, -0.0550359, 0.00172478, 0.00241359
-3.35443, -0.361444, 0.00189696, 0.00238076
-4.52023, -2.94318, 0.00221046, 0.00240446
-4.47971, 4.74334, 0.00234177, 0.00240526
-0.41137, -0.411281, 0.00196858, 0.00222163
-0.411143, -0.410982, 0.00145884, 0.00171431
-0.410729, -0.4106, 0.000788927, 0.00104757
-0.410494, 0.690103, -0.00336186, 0.0004769
-0.256401, 0.648728, -0.00340966, -0.00010005
-0.162437, 0.612637, -0.00341021, -0.00063202
-0.0971779, 5.96624, -0.00150121, -0.00122552
-0.465151, 0.183775, -0.00332988, -0.000917734
-0.465143, 0.183772, -0.00337901, -0.000697254
-0.464993, 0.183772, -0.00337901, -0.000505765
0.156628, 0.18377, -0.00328275, -0.000295776
0.18373, 0.721008, -0.00302392, -1.39258e-05
0.237243, 0.673478, -0.00274271, 0.00022095
0.226894, 0.63332, -0.00248567, 0.000436342
0.218516, 0.60173, -0.00225268, 0.00063203
0.210296, 0.575393, -0.00199687, 0.000847213
0.202468, 0.564852, -0.00171884, 0.00108128
0.196309, 0.563198, -0.00146492, 0.00129495
0.0111753, 0.551196, -0.00123389, 0.00138159
0.00707726, 0.530618, -0.000981298, 0.00138111
-1.91827, 0.480917, -0.000764402, 0.000276835
-1.46105, -0.233059, -0.000507452, 0.000514132
-1.37493, -0.0848944, -0.000312594, 0.000694349
-1.29866, 0.0179387, -0.000122262, 0.000871847
-1.06187, 0.725535, 6.46746e-05, 0.00138105
-0.537146, 0.660824, 0.000302616, 0.0013797
-0.154135, 1.38317, 0.000537313, 0.00138017
-0.0144859, 0.986402, 0.000769841, 0.0013813
-0.122782, 0.860059, 0.000949797, 0.0013813
-0.13898, 0.746026, 0.00113066, 0.0013813
-0.129626, 0.665424, -0.00228917, 0.00573268
-0.118499, 0.603177, -0.00228249, 0.00514961
-0.109266, 0.583885, -0.00221713, 0.00490694
-0.101439, 0.58306, -0.0021265, 0.00490692
-0.09403, 0.562555, -0.00200507, 0.00456706
-0.0881891, 0.522778, -0.00187461, 0.00396459
-0.0839594, 0.46881, -0.00174657, 0.0032451
-0.0812024, 0.406764, -0.00162942, 0.00250767
-0.0826267, 0.348159, -0.00152919, 0.00187379
-0.0833491, 0.295382, -0.00145194, 0.00130742
0.0327369, 1.11386, -0.00152108, 0.000846002
0.0386795, 1.43194, -0.0017232, 0.000141495
0.00227557, 1.29465, -0.00187096, -0.000405253
-0.0323784, 1.17778, -0.00206269, -0.00080269
-0.0549779, 1.12281, -0.0022293, -0.000995143
0.00412338, 1.11702, -0.00231183, -0.00110845
0.0843507, 1.09982, -0.00235376, -0.00119555
0.162394, 1.04683, -0.00235558, -0.00118381
0.147836, 0.96235, -0.00236068, -0.00112284
0.132844, 0.831889, -0.00240358, -0.00105609
0.157157, 0.735687, -0.00235249, -0.000983039
0.139877, 0.635179, -0.00238458, -0.000905556
0.158334, 0.530613, -0.00219588, -0.000795935
0.130796, 0.490474, -0.00217859, -0.000676388
0.171141, 0.528822, -0.0021956, -0.000994224
0.142256, 0.499298, -0.00217839, -0.000676273
0.322477, 0.521527, -0.0021951, -0.00119303
0.292746, 0.453844, -0.00167346, -0.00107351
0.264799, 0.311908, -0.00115378, -0.000954465
-1.0178, 0.247914, -0.000676258, 0.00142915
-0.561239, -0.213301, -0.000280637, 0.00199484
-0.522246, 0.388341, -0.00102505, 0.0020463
-0.242314, 0.343607, -0.00110006, 0.00202593
-0.159063, 0.396407, -0.00076488, 0.00198949
-0.160566, 0.40512, -0.000801881, 0.00200962
-0.162386, 0.415498, -0.000839236, 0.00204692
-0.162387, 0.153498, -0.000838753, 0.00191868
-0.165067, 0.148413, -0.00087668, 0.00152281
-0.168302, 0.145138, -0.000914229, 0.00112475
-0.23624, 0.143266, -0.00114185, 0.000723568
-0.23624, 0.114339, -0.00114183, 0.000356211
-0.0776806, 0.0646795, -0.00065002, -8.82948e-05
-0.0776796, 0.0225787, -0.000650167, -0.000462142
-0.236115, -0.235817, -0.00106647, -0.00087694
-0.236839, -0.236503, -0.00148574, -0.00129476
-0.237548, -0.237237, -0.00190824, -0.0017158
-0.238218, 0.184171, -0.00333012, -0.000944169
-0.238211, 0.184174, -0.00334852, -0.000915018
-0.238024, 0.184174, -0.00338765, -0.000885884
0.181278, 0.184164, -0.00336031, -0.000827665
0.181237, 0.184171, -0.00302796, -0.00079858
0.181157, 0.184174, -0.00266569, -0.000740457
0.181084, 0.183936, -0.00230483, -0.000682398
0.181196, 0.183386, -0.00194614, -0.000769511
0.181321, 0.182689, -0.00159003, -0.000856766
0.181237, 0.18198, -0.00123664, -0.00079858
-1.07781, 0.181321, -0.000856766, 0.000580369
-0.823332, -0.303597, -0.000509265, 0.000613596
-1.93822, -0.570748, -0.000166481, 0.00059446
-1.48709, -0.320391, 0.000170683, 0.000582914
-0.580133, 0.620219, -0.0010568, 0.000593404
-0.368562, 0.610875, -0.00107328, 0.000503843
-1.19896, -0.0848554, -0.000330385, 0.00036329
-0.801282, 1.59224, -0.000513863, 0.000209742
0.137026, 0.737602, -0.00106811, 4.37584e-05
0.133965, 0.696287, -0.00104785, -0.000111386
0.132319, 0.646739, -0.00106135, -0.000254921
0.149764, 0.583376, -0.0010678, -0.000413457
0.143901, 0.533798, -0.00104788, -0.000573344
0.140626, 0.466316, -0.00106165, -0.000689205
0.0845689, 0.42436, -0.00107525, -0.000743159
-0.681507, 0.332304, -0.00105434, 0.000130036
-0.767143, 0.0805399, -0.000973162, 1.30749e-05
-0.491928, -0.158613, -0.000824971, 0.000285716
-0.409389, 0.370524, -0.000761574, 0.000313061
-0.195164, 0.32996, -0.00102163, 0.000278635
-0.0813868, 0.362741, -0.000825955, 0.00028636
-0.082498, 0.361323, -0.000847948, 0.000299628
-0.0951291, 0.326475, -0.00108795, 0.000312485
-0.0827947, 0.341348, -0.000890914, 0.00029977
-0.0847626, 0.343299, -0.000912785, 0.000278407
-0.136718, 0.181746, -0.000826027, 0.000256603
-0.13677, 0.18231, -0.000869741, -5.19896e-07
-1.32438, 0.149088, -0.00141733, -0.00023759
-1.60018, -0.124653, -0.00132961, -0.000475912
-1.49245, 1.11437, -0.00125611, -0.000713589
-1.17159, 0.787989, -0.00214265, -0.000950236
-0.931816, -0.349074, -0.00242618, -0.00123281
-1.09545, -0.125532, -0.00235967, -0.00149434
-1.0768, -0.439404, -0.0022738, -0.0017339
-0.988464, 1.28298, -0.0029623, -0.00197248
-0.0747235, 0.559149, -0.00290394, 0.00125286
0.324567, 0.819796, -0.00291033, -0.000689353
0.358588, 0.808153, -0.00295441, -0.000604072
-0.755036, 0.809166, -0.00294462, 0.00216699
-0.824397, 0.411189, -0.00246606, 0.00217902
-0.923227, 0.0228243, -0.00199005, 0.00183772
-0.357935, 0.188914, -0.00151935, 0.00215636
-0.245149, 0.182947, -0.000969773, 0.00216148
-0.158491, 0.185896, -0.000510628, 0.00215319
-1.20519, -0.0866739, -9.82044e-05, 0.00206699
-0.940576, -0.286059, 0.000390728, 0.00214878
-0.938594, 0.462714, 0.000870876, 0.00217061
-0.52814, 0.439885, 0.00126894, 0.00215476
-0.279221, 0.409492, 0.00117333, 0.00217856
-0.26001, 0.378198, 0.00115853, 0.00217063
-1.66761, -0.0756378, 0.00165351, 0.0020761
-1.10016, 0.259174, 0.00113484, 0.00198144
-0.786431, 0.597172, 0.00184866, 0.00188759
-0.0455244, 0.520787, 0.00109883, 0.00179403
-0.0499369, 1.39196, 0.00129916, 0.00170021
-0.0262366, 1.01683, 0.00106682, 0.00161381
-0.0411584, 0.815948, 0.00105089, 0.00151863
-0.0534249, 0.654563, 0.00103627, 0.00143051
-1.97839, 0.502183, 0.00116652, 0.00133389
-1.74917, 2.1415, 0.00116489, 0.00124518
-2.6924, 2.19649, 0.00105194, 0.00117014
-3.39123, 0.498672, 0.00107537, 0.00115569
-2.13108, -0.517647, 0.00107251, 0.00114116
-2.01689, -0.279511, 0.00105791, 0.00112553
-1.83584, 0.355116, 0.00110401, 0.00111028
-0.00725963, 0.628918, -0.00251804, 0.00383735
0.0863336, 0.570444, -0.00213159, 0.0037653
0.0853621, 0.516966, -0.00185731, 0.00364833
0.0843757, 0.482324, -0.00183402, 0.00349996
0.082939, 0.447587, -0.00165932, 0.00333277
0.0715114, 0.436014, -0.00123014, 0.00315658
-2.64644, 0.431978, -0.000675189, 0.00116727
-2.3937, -0.50414, -0.000519917, 0.00228259
-2.33545, 1.55214, -8.8418e-05, 0.00299859
-1.23522, 3.02737, 0.00071468, 0.00265537
0.0944762, 1.33349, 0.00176648, 0.00286154
0.0812253, 1.22166, 0.00216781, 0.0028606
0.0694618, 1.09205, 0.00218343, 0.0028498
0.0616638, 0.982562, 0.00213651, 0.00283531
0.0602517, 0.855561, 0.00215763, 0.00281641
0.0603095, 0.756953, 0.00218573, 0.00280699
0.059719, 0.656147, 0.00220593, 0.00280525
0.0591612, 0.562594, 0.00221928, 0.00277379
0.0586027, 0.467109, 0.0022253, 0.00271607
0.0580167, 0.387832, 0.0022248, 0.00263905
0.0660862, 0.309743, 0.0022464, 0.00254981
0.0505856, 0.250723, 0.00222191, 0.00246869
0.0505834, 0.195898, 0.00221337, 0.00239299
0.0916724, 0.146251, 0.00225356, 0.00232618
0.0916743, 0.121036, 0.00225271, 0.00227494
-0.879179, 0.0510785, 0.00194797, 0.0022301
-0.31429, 0.118798, 0.00188906, 0.0021986
-0.124187, 0.126046, 0.00187969, 0.00217944
-0.00279706, 0.126046, 0.00187982, 0.00217907
-0.0119839, 0.105398, 0.00182713, 0.00217637
-0.0406705, 0.101057, 0.00184138, 0.0021167
-0.040375, 0.0957023, 0.0017962, 0.00204501
-0.040362, 0.0779506, 0.00179386, 0.00198147
0.010879, 0.0572253, 0.00185511, 0.00192453
-0.000123573, 0.0384878, 0.00185121, 0.00187292
-0.040515, -0.0403759, 0.00179753, 0.00181748
-0.0401756, -0.0400299, 0.00175151, 0.0017702
-0.0397953, -0.0396486, 0.00170434, 0.00172208
-0.0394162, -0.0392728, 0.00165899, 0.00167617
-0.0390754, -0.038937, 0.00161807, 0.00163498
-0.0387474, -0.0386149, 0.00157751, 0.00159434
-0.0384081, -0.038282, 0.00153357, 0.00155045
-0.0381097, -0.0379896, 0.00149281, 0.00150981
-0.337297, -0.0378021, 0.00138914, 0.00146543
-0.337332, 0.213891, -0.00341689, 0.00112103
-0.217966, 0.20425, -0.00347247, 0.000715703
-0.223755, 0.193644, -0.00344884, 0.000305537
-0.17379, 0.251523, -0.00347302, -0.000146075
-0.282439, 0.209071, -0.00341526, -0.000605556
-0.214739, 0.205343, -0.00347235, -0.00103681
-0.235504, 0.19153, -0.00343645, -0.0015132
-0.25208, 0.126207, -0.00347253, -0.0019597
-0.273976, 0.0870216, -0.00337882, -0.00241745
-0.29091, 0.148425, -0.00345657, -0.00287758
-0.25661, 0.176784, -0.00346319, -0.00322505
0.09795, 0.12473, -0.00337919, -0.00320156
0.0986994, 0.108327, -0.00321331, -0.00315481
-0.942793, 0.111454, -0.00308515, -0.00230481
-0.48286, 0.161322, -0.00294797, -0.00065781
-0.444406, 0.169256, -0.00280302, -0.000402843
-0.397477, 0.174989, -0.00267277, -0.000169314
-0.34104, 0.163168, -0.00253541, -0.000110701
-0.190559, 0.152787, -0.00235563, -0.000107247
-0.175514, 0.155545, -0.00211167, -0.000129633
-0.180074, 0.150843, -0.00186857, -9.18748e-05
-0.174543, 0.155999, -0.00160641, -0.000129462
-0.17797, 0.152742, -0.00134611, -0.000107446
-0.173522, 0.156036, -0.00110772, -0.000129837
-0.172102, 0.157764, -0.000890126, -0.000110377
-0.174519, 0.152458, -0.000634997, -0.000122671
-0.179285, 0.139433, -0.000381386, -9.17949e-05
-0.167435, 0.146096, -0.000149085, -0.000122692
-0.150537, -0.150527, -0.000308954, -0.000231266
-0.150593, -0.150551, -0.000495922, -0.000417925
-0.150775, -0.150686, -0.000683729, -0.000605365
-0.151056, -0.150928, -0.0008725, -0.000793721
-0.151379, -0.151226, -0.00104648, -0.00096728
-0.151811, -0.151641, -0.00125332, -0.0011736
