a0, a1, a2, a3, a4, a5, b0, b1, b2, b3, b4, b5, Time, jerkCost, accelCost, VelocityCost, safetyDistanceCost, AccMin, AccMax, VelMin, VelMax, KappaMin, KappaMax, AccCost, VelCost, KappaCost, SaferyDistCost, LaneOffsetCost
1252.33, 15.8342, 0.0422032, 0.263303, -0.0675842, 0, -9.74912, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, -0.291968, 0.935008, 16.8726, 17.8422, 2.23813e-05, 3.99146e-05, 0.039184, 13.1503, 0, 8.95342, 0
1255.81, 15.8882, 0.196357, 0.147053, -0.0449449, 0, -9.74912, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, -0.329876, 0.829028, 16.9604, 17.7658, 1.75439e-05, 3.99542e-05, 0.0312001, 12.6675, 0, 11.8644, 0
1259, 15.9829, 0.273802, 0.652011, -0.371639, 0, -9.74912, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -0.451915, 1.51132, 17.0947, 18.0553, 3.46753e-05, 3.99734e-05, 0.134949, 11.3289, 0, 6.20253, 0
1263.18, 16.2314, 0.631634, -4.82418, 3.72772, 0, -9.74912, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -3.5925, -0.346547, 15.9822, 17.2823, 3.9164e-05, 3.98348e-05, 0.643968, 21.9336, 0, 11.3836, 0
1267.38, 15.8436, -1.61926, -4.30047, 4.33338, 0, -9.74912, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -6.70913, -0.264679, 13.7837, 16.4148, 3.40101e-05, 3.99415e-05, 2.81337, 46.06, 0, 56.9979, 0
1270.46, 14.8185, -3.15953, -0.833765, 4.33338, 0, -9.74912, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -6.68946, -0.264679, 13.7837, 15.1099, 3.40101e-05, 3.99415e-05, 2.30475, 55.2578, 0, 45.2263, 0
1273.29, 13.5933, -2.61978, 4.89975, -2.01324, 0, -9.74912, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -2.9714, 3.58349, 13.8566, 15.6381, 1.75185e-05, 3.62078e-05, 0.608703, 49.7659, 0, 23.6314, 0
1276.2, 13.0663, 0.0294097, 0.360194, -0.0649456, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0131512, 1.43859, 13.839, 16.3926, 2.70115e-06, 3.1421e-05, 0.0997274, 43.6335, 0, 8.75337, 0
1279.35, 13.139, 0.266304, 0.238106, -0.0481801, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.168654, 1.40285, 13.8966, 16.4301, 2.79642e-06, 2.64915e-05, 0.0925474, 41.7208, 0, 7.42784, 0
1282.25, 13.2887, 0.409462, 0.278392, -0.0584175, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.190834, 1.88721, 14.0236, 17.5097, 2.78267e-06, 2.22445e-05, 0.173951, 33.1324, 0, 5.45149, 0
1286.01, 13.5784, 0.615832, 0.143176, -0.0386588, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.190771, 1.74765, 14.2839, 17.5594, 2.8322e-06, 1.72414e-05, 0.155808, 29.8583, 0, 6.64693, 0
1288.75, 13.8407, 0.69246, 0.0732331, -0.027798, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.190336, 1.64445, 14.5099, 17.5954, 2.82439e-06, 1.3966e-05, 0.140011, 27.5954, 0, 5.61533, 0
1291.55, 14.1256, 0.729728, 0.0191492, -0.0189324, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.189483, 1.55618, 14.7481, 17.6316, 2.82062e-06, 1.35019e-05, 0.124054, 25.4293, 0, 5.25723, 0
1294.4, 14.4191, 0.736674, -0.0216051, -0.0118025, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.475758, 1.48889, 14.9858, 17.6131, 2.81909e-06, 1.34449e-05, 0.10996, 23.4272, 0, 5.02944, 0
1297.91, 14.7684, 0.717039, 0.0707527, -0.0278776, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.533346, 1.76055, 15.2614, 18.545, 2.69033e-06, 1.33502e-05, 0.178143, 16.8303, 0, 6.0257, 0
1301.8, 15.1536, 0.760919, 0.000718534, -0.0163043, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.532166, 1.69503, 15.569, 18.4456, 2.82105e-06, 1.37715e-05, 0.155227, 14.4244, 0, 6.24297, 0
1305.48, 15.5181, 0.755802, -0.0433323, -0.0083293, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.530924, 1.67097, 15.9509, 18.3647, 1.13132e-06, 1.33613e-05, 0.125261, 12.5302, 0, 5.89963, 0
1309.24, 15.8729, 0.721724, -0.0723645, -0.00242054, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.530003, 1.59589, 16.3441, 18.2992, 1.32971e-07, 1.35465e-05, 0.0974467, 11.0571, 0, 5.76028, 0
1313.09, 16.2067, 0.668785, -0.0776842, -0.00154951, 0, -9.74912, 0, 0, 0, 0, 0, 2.6, 0, 0, 0, 0, -0.529901, 1.49552, 16.7153, 18.2902, 6.08404e-08, 1.38331e-05, 0.0799169, 9.92686, 0, 5.40402, 0
1317.35, 16.5386, 0.607563, -0.102912, 0.00546127, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.529895, 1.36651, 17.0886, 18.2276, 6.67322e-09, 1.35346e-05, 0.0544367, 9.2198, 0, 8.3371, 0
1320.68, 16.7694, 0.547126, -0.0903212, 0.00298572, 0, -9.74912, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, -0.492281, 1.25752, 17.3507, 18.2463, 5.88869e-09, 1.35367e-05, 0.0491832, 8.51724, 0, 7.1371, 0
1324.4, 16.9972, 0.488381, -0.540697, 0.168765, 0, -9.74912, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -0.814183, 0.885815, 17.47, 17.767, 7.37636e-06, 1.3645e-05, 0.0325151, 11.0741, 0, 5.03068, 0
1327.81, 17.1331, 0.204466, 0.0804231, -0.0286252, 0, -9.74912, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, -0.443898, 0.783427, 17.7404, 18.095, 2.64217e-09, 1.36674e-05, 0.0169201, 8.45158, 0, 7.34223, 0
1331.59, 17.2335, 0.249233, -2.29007, 2.60297, 0, -9.74912, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -0.843685, -0.387817, 17.5957, 17.8338, 1.20603e-05, 1.38088e-05, 0.0378592, 10.6596, 0, 5.03262, 0
1335.03, 17.1417, -0.500096, 3.49558, -2.68146, 0, -9.74912, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -0.533173, 1.96884, 17.78, 18.4204, 5.48057e-06, 1.38102e-05, 0.190952, 7.71231, 0, 7.32247, 0
1339.16, 17.3574, 1.09001, 0.382982, -1.61416, 0, -9.74912, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -0.533003, 1.77577, 18.1253, 18.3993, 4.95558e-06, 9.50896e-06, 0.144413, 6.53403, 0, 7.89631, 0
1343.39, 17.8575, 0.807906, -1.82384, 1.19332, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.532815, 0.149207, 18.378, 18.3997, 4.45166e-06, 5.76098e-06, 0.0153077, 5.97715, 0, 8.54235, 0
1347.7, 18, -3.33067e-16, -0.127551, 0.022777, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -1.01485, 0.361333, 17.313, 18.2997, 4.35304e-09, 5.85844e-06, 0.0310125, 12.0343, 0, 5.18485, 0
1351.66, 17.9824, -0.0775692, -0.0883747, 0.0174302, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.954714, 0.360543, 17.3737, 18.1507, 1.15683e-08, 8.33032e-06, 0.0228824, 12.1981, 0, 5.37454, 0
1355.25, 17.9414, -0.126411, 0.0676733, -0.00939722, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.739587, 0.515504, 17.638, 18.5332, 6.92814e-09, 8.84738e-06, 0.0255046, 8.26526, 0, 8.05646, 0
1359.55, 17.8919, -0.0809337, 0.0523317, -0.00762442, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.653504, 0.510895, 17.6486, 18.5112, 5.77907e-11, 8.4679e-06, 0.0219532, 8.07081, 0, 8.16749, 0
1363.84, 17.8616, -0.0458899, 0.0394996, -0.00607796, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.589377, 0.50449, 17.627, 18.5058, 9.71089e-09, 8.94211e-06, 0.0183608, 7.80026, 0, 8.49605, 0
1368.12, 17.8461, -0.0195507, -0.136032, 0.0289057, 0, -9.74912, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, -0.572863, 0.279889, 17.4067, 17.7328, 1.65819e-09, 8.9498e-06, 0.00527652, 11.2986, 0, 5.45472, 0
1371.69, 17.8229, -0.0942326, 0.0674635, -0.0100438, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.31029, 0.553663, 17.7201, 18.4215, 1.61108e-09, 8.7573e-06, 0.0136145, 7.59069, 0, 8.68541, 0
1375.96, 17.7888, -0.0491301, 0.0503393, -0.00794473, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.310017, 0.539593, 17.7892, 18.3928, 2.57802e-09, 8.57527e-06, 0.0130144, 7.42016, 0, 7.31705, 0
1380.59, 17.7729, -0.0130878, -0.228843, 0.0642407, 0, -9.74912, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, -0.865837, 0.236843, 17.3774, 17.8994, 4.06831e-07, 8.94154e-06, 0.0192517, 10.587, 0, 5.16185, 0
1384.85, 17.7306, -0.155653, -0.224508, 0.0934171, 0, -9.74912, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, -0.835772, -0.0488414, 17.4246, 17.8978, 1.37638e-06, 8.57767e-06, 0.0192359, 10.7468, 0, 5.1658, 0
1389.09, 17.6222, -0.285014, -0.115433, 0.0810846, 0, -9.74912, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -0.798153, -0.228028, 17.4126, 17.8582, 2.89162e-06, 8.85163e-06, 0.0204358, 11.0857, 0, 5.36147, 0
1392.95, 17.4835, -0.337652, -0.592805, 0.650325, 0, -9.74912, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -0.797382, -0.278745, 17.4835, 17.7779, 4.73239e-06, 8.97223e-06, 0.0389981, 11.4768, 0, 5.18465, 0
1397.13, 17.255, -0.53972, 0.205427, 0.305424, 0, -9.74912, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -0.67033, -0.278755, 17.4723, 17.615, 7.19321e-06, 8.59501e-06, 0.0244226, 12.1112, 0, 5.19087, 0
1401.24, 17.0483, -0.286258, 0.700803, -0.559267, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.504506, -0.27875, 17.4612, 17.4992, 7.33882e-06, 8.2264e-06, 0.0166114, 12.6579, 0, 5.18667, 0
1405.32, 17, 2.77556e-17, 8.86328e-14, -2.21698e-13, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.278635, -0.278477, 17.3943, 17.4222, 5.40641e-06, 6.17735e-06, 0.00775936, 13.2923, 0, 5.34869, 0
1409.06, 17, 1.26218e-29, -1.38889, 0.578704, 0, -9.74912, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -2.77862, -0.984795, 15.1278, 17.3207, 3.59622e-07, 4.54724e-06, 0.469476, 26.8937, 0, 6.86737, 0
1413.13, 16.792, -0.8, -0.355556, 0.240741, 0, -9.74912, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -2.26296, -0.668191, 15.0575, 16.9107, 5.5155e-08, 3.05997e-06, 0.352421, 31.0358, 0, 6.39348, 0
1417.1, 16.3599, -0.9728, -2.51147, 10.332, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -2.49218, -0.24529, 16.1926, 16.3503, 1.48786e-06, 1.88686e-06, 0.313556, 25.3921, 0, 7.19946, 0
1421.29, 16, -4.44089e-16, 2.96059e-15, -5.55112e-15, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.245081, -0.244996, 16.1288, 16.1533, 6.71008e-07, 9.47813e-07, 0.00600439, 27.0171, 0, 8.87138, 0
1424.81, 16, -1.97215e-31, 1.31477e-30, -2.46519e-30, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.244953, -0.244946, 16.0749, 16.0994, 2.28412e-07, 4.01069e-07, 0.00600003, 27.7078, 0, 6.10999, 0
1428.65, 16, -8.75812e-47, 0.127551, -0.022777, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.171172, 0.943782, 16.04, 17.3144, 1.78962e-10, 3.46925e-06, 0.0265739, 22.6237, 0, 8.21333, 0
1432.82, 16.0243, 0.0902515, 0.081479, -0.0164684, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.149675, 0.95621, 16.0577, 17.4559, 2.75621e-10, 7.17644e-06, 0.0321318, 21.6572, 0, 7.56685, 0
1436.67, 16.0808, 0.143225, 0.0490483, -0.0118034, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.23572, 0.928892, 16.1051, 17.5877, 1.34134e-09, 1.17478e-05, 0.0344751, 20.6161, 0, 6.21765, 0
1440.54, 16.1573, 0.17446, 0.0244075, -0.00806725, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.282612, 0.905893, 16.1681, 17.7205, 2.67764e-12, 1.73915e-05, 0.0388604, 19.4653, 0, 5.64635, 0
1444.43, 16.2448, 0.189246, 0.00620456, -0.00513104, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.268952, 0.875016, 16.2387, 17.8537, 1.61268e-08, 2.40556e-05, 0.040041, 18.2378, 0, 5.37234, 0
1448.33, 16.3365, 0.19194, -0.00676533, -0.00287226, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.478217, 0.857291, 16.3108, 17.913, 5.06537e-09, 2.74009e-05, 0.0426108, 16.9903, 0, 5.2285, 0
1452.27, 16.4273, 0.186076, -0.0155551, -0.00117799, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.479912, 0.839745, 16.3803, 17.8879, 3.55835e-09, 2.6395e-05, 0.0422456, 15.8444, 0, 5.14814, 0
1456.22, 16.5138, 0.174469, -0.0210693, 5.34272e-05, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.479126, 0.828018, 16.4442, 17.8948, 1.88765e-08, 2.7626e-05, 0.0419562, 14.8164, 0, 5.21249, 0
1459.86, 16.5875, 0.160579, 0.103694, -0.0219305, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.533945, 1.29026, 16.5049, 18.7106, 5.04913e-09, 2.6452e-05, 0.0987098, 10.174, 0, 7.60921, 0
1464.19, 16.6905, 0.232566, -0.0712723, 0.00778319, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.504934, 0.959873, 16.7555, 17.9279, 1.58934e-08, 2.72061e-05, 0.0432316, 12.6978, 0, 5.08593, 0
1468.2, 16.7903, 0.183939, -0.0657781, 0.00838145, 0, -9.74912, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, -0.499988, 0.874558, 16.9757, 17.9242, 8.27857e-07, 2.72938e-05, 0.0401248, 12.0294, 0, 5.08034, 0
1472.24, 16.8677, 0.139476, -0.0598998, 0.00916346, 0, -9.74912, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, -0.495377, 0.796515, 17.1763, 17.9067, 2.84517e-06, 2.6564e-05, 0.0371726, 11.4384, 0, 5.31192, 0
1475.62, 16.9166, 0.105735, -0.0555186, 0.0104658, 0, -9.74912, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, -0.489481, 0.736802, 17.3296, 17.9029, 5.42574e-06, 2.6561e-05, 0.0352843, 10.9804, 0, 5.08538, 0
1479.69, 16.9583, 0.0693787, -0.0481272, 0.0120231, 0, -9.74912, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -0.485221, 0.673124, 17.4987, 17.9233, 9.57606e-06, 2.78285e-05, 0.0334099, 10.4653, 0, 5.0969, 0
1483.76, 16.9839, 0.0388823, -0.0397218, 0.0147005, 0, -9.74912, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, -0.4813, 0.619701, 17.6536, 17.9034, 1.48408e-05, 2.67638e-05, 0.0303281, 10.0056, 0, 5.43572, 0
1487.16, 16.9952, 0.0185773, -0.0319508, 0.0205871, 0, -9.74912, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -0.476949, 0.584095, 17.7738, 17.903, 2.00417e-05, 2.6764e-05, 0.0302978, 9.65059, 0, 5.13048, 0
1491.24, 16.9997, 0.00268766, -0.0113833, 0.0172598, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.477664, 0.560834, 17.8839, 17.9105, 2.57002e-05, 2.71904e-05, 0.0271349, 9.2842, 0, 5.55593, 0
1494.64, 17, -2.91434e-16, 9.07607e-14, -2.25688e-13, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.479704, -0.478981, 17.7882, 17.8361, 2.06587e-05, 2.31203e-05, 0.0229769, 9.93026, 0, 5.15144, 0
1498.72, 17, 1.26218e-29, -8.41452e-29, 1.57772e-28, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.479895, -0.479563, 17.6732, 17.7211, 1.52643e-05, 1.74214e-05, 0.023014, 10.838, 0, 5.59592, 0
1502.12, 17, -5.02225e-42, 3.34817e-41, -6.27782e-41, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.478934, -0.478083, 17.5774, 17.6253, 1.13534e-05, 1.32407e-05, 0.0228971, 11.6243, 0, 5.57982, 0
1505.52, 17, 2.00347e-54, -1.33565e-53, 2.50434e-53, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.47708, -0.475987, 17.482, 17.5296, 7.9972e-06, 9.60493e-06, 0.0227084, 12.4357, 0, 5.54389, 0
1508.92, 17, -7.99798e-67, 5.33198e-66, -9.99747e-66, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.474864, -0.473761, 17.3869, 17.4344, 5.21072e-06, 6.53196e-06, 0.0224972, 13.271, 0, 5.12255, 0
1513, 17, 1.05422e-81, 0.127551, -0.022777, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.397356, 0.415748, 17.1874, 17.7563, 4.15976e-09, 3.60549e-06, 0.00860659, 12.9352, 0, 6.00322, 0
1517.08, 17.0208, 0.083965, -1.0793, 2.3484, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.671564, -0.470042, 17.1601, 17.222, 9.16378e-07, 1.52643e-06, 0.0335968, 15.3033, 0, 8.81149, 0
1520.82, 17, -2.22045e-16, -1.38889, 0.578704, 0, -9.74912, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -2.59011, -0.845831, 14.9497, 17.0641, 3.99835e-09, 3.86878e-07, 0.429216, 29.986, 0, 5.82817, 0
1524.89, 16.792, -0.8, -2.28333, 3.6875, 0, -9.74912, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -2.9735, -0.0976607, 15.9481, 16.5705, 2.28737e-09, 1.11628e-07, 0.48196, 26.1914, 0, 7.24849, 0
1528.85, 16.2173, -1.1696, 2.36373, -1.036, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -1.1405, -0.0976892, 15.9441, 16.004, 8.77857e-08, 1.29171e-07, 0.065514, 29.1864, 0, 5.79574, 0
1532.7, 16, 5.27356e-16, -9.23335e-14, 2.28637e-13, 0, -9.74912, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.0978308, -0.097778, 15.9207, 15.9304, 2.00584e-07, 2.61306e-07, 0.00095657, 29.8304, 0, 5.3688, 0
1536.54, 16, -6.31089e-30, 0.127551, -0.022777, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.0245665, 0.591158, 15.9107, 16.8539, 3.59995e-07, 2.07765e-06, 0.0141618, 24.6621, 0, 6.28022, 0
1540.39, 16.0208, 0.083965, 0.084917, -0.0169487, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0685277, 0.545185, 15.9232, 16.87, 5.66766e-07, 2.1372e-06, 0.0137958, 24.0958, 0, 5.41482, 0
1544.24, 16.0748, 0.139248, 0.0516991, -0.0121922, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0684527, 0.501827, 15.9631, 16.8861, 4.78792e-07, 2.08974e-06, 0.0126631, 23.4577, 0, 5.16423, 0
1548.1, 16.1499, 0.172257, 0.0264013, -0.00837645, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0683944, 0.466106, 16.0194, 16.9023, 3.51879e-07, 2.11164e-06, 0.0113895, 22.7884, 0, 5.07445, 0
1551.99, 16.2367, 0.188372, 0.00765873, -0.00537213, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0683563, 0.442799, 16.0837, 16.9185, 2.44393e-07, 2.11422e-06, 0.0105132, 22.1119, 0, 5.15664, 0
1555.24, 16.3128, 0.191677, 0.123929, -0.026205, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0878386, 0.884122, 16.1426, 17.936, 1.33955e-07, 2.11399e-06, 0.0475052, 16.5448, 0, 6.12008, 0
1559.17, 16.4248, 0.27185, 0.0714699, -0.0185416, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0878835, 0.812026, 16.2535, 17.9565, 6.18809e-08, 2.06595e-06, 0.042912, 15.4377, 0, 5.59965, 0
1563.13, 16.5666, 0.3169, 0.031929, -0.0124384, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0879169, 0.756633, 16.4168, 17.977, 1.71601e-08, 1.78836e-06, 0.0367734, 14.3625, 0, 5.36251, 0
1567.13, 16.7235, 0.335591, 0.00301083, -0.0076718, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0879402, 0.731335, 16.5907, 17.9977, 1.64747e-10, 1.5292e-06, 0.0306461, 13.3689, 0, 5.50987, 0
1570.82, 16.8713, 0.33535, -0.0157228, -0.0043214, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0879531, 0.72183, 16.7511, 18.0168, 1.94679e-11, 1.30815e-06, 0.025397, 12.5446, 0, 5.08868, 0
1575.23, 17.0422, 0.321333, -0.0308454, -0.00132296, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0879575, 0.687392, 16.9349, 18.0394, 5.91477e-10, 1.06778e-06, 0.0198346, 11.6761, 0, 5.14505, 0
1579.34, 17.191, 0.298667, -0.0390364, 0.000621559, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0879492, 0.639512, 17.0945, 18.0604, 4.13771e-11, 8.66474e-07, 0.0155074, 10.9776, 0, 5.12471, 0
1583.48, 17.3277, 0.270776, -0.0431845, 0.00195523, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0879264, 0.583409, 17.2414, 18.0814, 1.72632e-10, 6.85392e-07, 0.0119206, 10.3696, 0, 5.05534, 0
1588, 17.4599, 0.237885, -0.0443823, 0.00286833, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0878808, 0.518977, 17.3848, 18.1042, 4.95628e-11, 5.12505e-07, 0.00887665, 9.80185, 0, 5.1092, 0
1592.21, 17.5665, 0.206921, -0.043244, 0.0033233, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0878141, 0.459364, 17.5022, 18.1252, 1.65158e-10, 5.02021e-07, 0.00669955, 9.35159, 0, 5.11014, 0
1596.43, 17.6586, 0.176934, -0.0407033, 0.0035071, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0877173, 0.402286, 17.6055, 18.1463, 2.92669e-10, 6.83441e-07, 0.00504949, 8.96168, 0, 5.11512, 0
1600.68, 17.7366, 0.14884, -0.0372854, 0.00349399, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.170044, 0.360216, 17.697, 18.1411, 8.14277e-12, 6.35507e-07, 0.00405081, 8.64831, 0, 5.06118, 0
1605.3, 17.8067, 0.121174, -0.0330502, 0.00332584, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.173325, 0.308565, 17.7838, 18.1478, 2.92541e-10, 6.83572e-07, 0.00320858, 8.39729, 0, 5.14078, 0
1609.58, 17.8594, 0.0985276, -0.203933, 0.0396351, 0, -9.74912, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, -0.509933, 0.166016, 17.1152, 17.8595, 6.61972e-12, 6.75196e-07, 0.0133306, 12.2931, 0, 5.04398, 0
1614.23, 17.872, -0.0444642, -5.10127, 4.27165, 0, -9.74912, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -4.58364, 0.0694973, 16.0337, 17.7242, 3.04111e-10, 4.6375e-08, 1.11617, 19.9416, 0, 7.26351, 0
1617.77, 17.3788, -2.08003, 0.79234, 0.302695, 0, -9.74912, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -3.57282, 0.0694939, 16.0479, 17.0009, 6.27865e-09, 9.35719e-08, 0.50725, 23.9589, 0, 5.17044, 0
1621.83, 16.534, -1.40494, 0.789412, -0.117172, 0, -9.74912, 0, 0, 0, 0, 0, 2.6, 0, 0, 0, 0, -2.28273, 1.20998, 15.6358, 16.9881, 1.07127e-11, 6.40291e-07, 0.0956968, 26.1569, 0, 5.6303, 0
1625.73, 15.9896, -0.877054, 0.837307, -0.172783, 0, -9.74912, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, -1.20805, 1.37068, 15.711, 17.0355, 8.7952e-08, 6.74079e-07, 0.0855807, 25.6844, 0, 5.91374, 0
1629.21, 15.7179, -0.374608, 1.78158, -0.828355, 0, -9.74912, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.0782661, 2.19397, 15.7534, 17.1332, 1.53916e-07, 6.35584e-07, 0.244529, 23.5167, 0, 5.58088, 0
1632.99, 15.8001, 0.62185, -0.143075, 0.0123296, 0, -9.74912, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.151236, 1.23375, 15.9978, 16.9322, 8.10372e-10, 8.97789e-07, 0.0305958, 20.1247, 0, 5.10467, 0
