minAcc, maxAcc, minKappa, maxKappa
-0.0785754, -0.0741231, 0.00522179, 0.00524246
-3.90735, -0.0825971, 0.00446989, 0.00517628
-3.75502, -1.85926, 0.00450892, 0.00482919
-0.084609, 0.0597206, 0.00497171, 0.00502105
0.0655918, 0.0693702, 0.00479181, 0.00487556
0.0731611, 0.0758576, 0.00459919, 0.00469131
0.0790965, 0.080609, 0.00436358, 0.00445705
0.0818713, 0.0825684, 0.00416917, 0.00425755
-3.77918, 0.0830337, 0.00385667, 0.0040551
-3.62688, -1.71636, 0.00385449, 0.00386493
-0.126651, 0.62786, 0.00229922, 0.00381208
-0.138944, 0.577437, 0.00207392, 0.00366931
-0.0957984, 1.04306, 0.00178277, 0.00356187
-0.118158, 0.958049, 0.00154445, 0.00349587
-0.139235, 0.883001, 0.00128234, 0.00349273
-0.155705, 0.855178, 0.00103616, 0.0035041
-0.16851, 0.851361, 0.000807636, 0.00350959
-0.179436, 0.563119, 0.000575139, 0.00338939
-0.190317, 0.513163, 0.000297121, 0.00310302
-0.178444, 0.455293, 0.000141747, 0.00286813
-0.161062, 0.390584, 0.00013984, 0.00263782
-0.155427, 0.323228, 0.000115017, 0.00241025
-0.146372, 0.263649, 0.000110555, 0.00225298
-0.148768, 0.261584, 0.000131773, 0.00201776
-0.153492, 0.257513, 0.000118821, 0.00175968
-0.155197, 0.255484, 9.66807e-05, 0.00152206
-0.149196, 0.259906, 0.000141079, 0.00123976
-0.150146, 0.255704, 0.00011875, 0.000999867
-0.155376, 0.238151, 9.63495e-05, 0.000758971
-0.136386, 0.26147, 0.000110619, 0.000517446
-0.12305, -0.106267, 0.000140777, 0.00025178
0.205532, 0.205669, 0.000195342, 0.000300492
0.20587, 0.206067, 0.000426476, 0.000531316
0.206383, 0.206635, 0.000677888, 0.000782452
0.20696, 0.207247, 0.0009078, 0.00101216
-3.60258, 0.207663, 0.00115811, 0.00146484
-3.56679, -2.10383, 0.00138454, 0.00148467
0.188588, 0.188801, 0.00162301, 0.00172157
0.189055, 0.189197, 0.00185937, 0.00195765
-0.215481, 0.641402, 0.000295823, 0.00287346
-0.228466, 0.603345, -5.24467e-05, 0.00291177
-0.240259, 0.559702, -0.000404512, 0.00289381
-0.25081, 0.560871, -0.000760878, 0.00289259
-0.230337, 0.153672, -0.00103502, 0.00278489
-0.20078, 0.191048, -0.00102668, 0.00245437
-0.17632, 0.220283, -0.00103698, 0.00209194
-0.178964, 0.220509, -0.00102357, 0.00175424
-0.215043, 0.108396, -0.000487055, 0.00141361
-0.289604, 0.1428, -0.000428296, 0.00104088
-0.0947334, 0.196868, -4.12333e-05, 0.000693587
0.183567, 0.372658, 0.000195799, 0.000343104
-0.28945, -0.28944, -0.000160459, -1.16427e-05
-0.29039, 0.12413, -0.00103333, 0.000373373
-0.290277, 0.12413, -0.00105911, 0.000537234
0.123172, 0.12413, -0.00102044, 0.000574954
0.123503, 0.12413, -0.000852899, 0.000486884
0.123758, 0.12413, -0.00067269, 0.000411244
0.123933, 0.12413, -0.000492828, 0.000335469
0.124039, 0.12413, -0.000326207, 0.000183538
0.124105, 0.12413, -0.000147259, 4.38428e-05
0.124129, 0.12413, 5.67709e-06, 6.92709e-05
0.124109, 0.124122, 0.000170854, 0.000234237
0.12405, 0.124078, 0.000335469, 0.000398624
0.123932, 0.123981, 0.000512067, 0.000574954
0.0306716, 0.030687, 0.000614763, 0.000630305
0.0307131, 0.0307303, 0.000655179, 0.000670731
0.0307591, 0.0307778, 0.000695624, 0.000711188
0.0308086, 0.0308283, 0.000736101, 0.000751678
0.0308562, 0.0308764, 0.000773495, 0.000789086
0.0309089, 0.0309291, 0.000814041, 0.000829645
0.0309613, 0.0309811, 0.000854623, 0.000870241
-0.0475918, 0.0311401, 0.000596302, 0.00102814
-0.047592, 0.0311475, 0.000533569, 0.00102664
-0.0475919, 0.0311426, 0.000470782, 0.00102338
-0.0475919, 0.0311499, 0.000407946, 0.00102977
-0.047592, 0.176419, 0.000369254, 0.000994793
-0.0475919, 0.176425, 0.000359579, 0.000937495
-0.047592, 0.176439, 0.000369254, 0.000875269
-0.0475918, 0.176461, 0.000354741, 0.000812909
-0.047592, 0.17649, 0.000364417, 0.000750439
-0.0475918, 0.176429, 0.000354741, 0.000692692
-0.0475846, 0.176446, 0.000364417, 0.000630057
-0.0475705, 0.176429, 0.000354741, 0.000572181
-0.0475494, -0.0474992, 0.000388602, 0.000509426
-0.0475263, -0.0474949, 0.000378929, 0.000451453
-0.0475013, -0.0474906, 0.000369254, 0.000393439
0.176421, 0.176446, 0.000400001, 0.000489731
0.176513, 0.176582, 0.000615123, 0.000704534
0.176724, 0.176828, 0.000847348, 0.000936464
-3.62731, 0.176989, 0.00106105, 0.00132268
-3.47922, -1.60178, 0.00127151, 0.00135661
0.160206, 0.160287, 0.00145751, 0.0015415
-0.0391177, 0.573354, 0.00113349, 0.00221036
-0.0530949, 0.514267, 0.000988074, 0.00221773
-0.0634663, 0.504371, 0.000864477, 0.00220696
0.0309804, 0.303014, 0.000844038, 0.00222853
0.0509822, 0.283871, 0.000856772, 0.00209849
0.0571064, 0.283966, 0.000856671, 0.00197811
0.0618759, 0.270659, 0.000849241, 0.00183523
0.0550821, 0.245664, 0.000857268, 0.00170201
0.0620203, 0.226582, 0.000842551, 0.00156834
0.064013, 0.227385, 0.000855995, 0.001434
0.0986016, 0.256347, 0.000842801, 0.00128762
0.0669075, 0.261912, 0.000856185, 0.00115233
0.143947, 0.264832, 0.000845692, 0.00101641
0.166371, 0.452171, 0.000849526, 0.000879833
0.0667863, 0.0668297, 0.000896569, 0.000930237
-3.72466, 0.0668814, 0.000970637, 0.00106984
-3.57454, -1.69753, 0.00105042, 0.00108273
-0.13339, 0.607798, 0.000263271, 0.00157795
-0.145273, 0.561408, 3.49227e-05, 0.00158406
-0.156953, 0.511618, -0.000216342, 0.00156446
-0.167162, 0.477708, -0.000469415, 0.00157725
-0.175918, 0.454914, -0.000725064, 0.00157053
-0.177302, 0.453479, -0.000767522, 0.00157077
-0.178049, 0.45301, -0.000788973, 0.00157724
-0.169423, 0.184682, -0.000596295, 0.00138963
-0.158853, 0.179235, -0.000446706, 0.00112562
-0.160891, 0.175733, -0.000468186, 0.000900033
-0.207325, 0.206807, -0.000191132, 0.000651968
-0.101392, 0.206136, -0.000126936, 0.00040176
0.0927007, 0.136314, 2.16365e-05, 0.000127636
-0.207333, -0.20732, -0.000255147, -0.000148395
-0.20731, 0.196028, -0.000970635, 0.000541459
-0.207308, 0.196061, -0.000986947, 0.000581229
-0.207297, 0.196096, -0.000991102, 0.000620974
0.195648, 0.195979, -0.000827604, 0.000481756
0.195649, 0.1958, -0.000583373, 0.000222371
0.195648, 0.195768, -0.000340344, 0.000162352
0.195672, 0.1957, -9.84654e-05, 1.99379e-06
0.195768, 0.195824, 0.000162352, 0.000262349
0.195933, 0.196011, 0.000421996, 0.000521564
0.196113, 0.196201, 0.000640838, 0.000740061
-0.129364, 0.196612, -4.98238e-05, 0.00138714
-0.129364, 0.196625, -0.000208383, 0.00136149
-0.129364, 0.27467, -0.000248048, 0.00138714
-0.129364, 0.274847, -0.000228903, 0.00123281
-0.129363, 0.274725, -0.000234826, 0.00107762
-0.129364, 0.274912, -0.000257271, 0.000921706
-0.129364, 0.274784, -0.000221604, 0.000765195
-0.129321, 0.274725, -0.000234826, 0.000621287
-0.129199, -0.128462, -7.62378e-05, 0.00045076
-0.129029, -0.128753, 9.53492e-05, 0.000292983
-0.128813, -0.128711, 6.8968e-05, 0.000134909
-0.128557, -0.128438, -8.94468e-05, -2.34154e-05
-0.128261, 0.27467, -0.000248048, -2.70036e-06
0.274378, 0.274569, -8.73773e-05, 5.36572e-05
0.27426, 0.274263, 0.00022231, 0.000362411
0.274395, 0.274585, 0.000557959, 0.000697262
-3.53102, 0.274974, 0.000891839, 0.0013001
-3.38503, -1.51157, 0.00122026, 0.00135303
0.250147, 0.250621, 0.0015636, 0.00169463
-3.59068, 0.251295, 0.00187788, 0.0022625
-3.44297, -1.55109, 0.00218666, 0.00231163
0.227283, 0.227516, 0.00248502, 0.00260818
-3.64862, 0.227725, 0.00278024, 0.00313981
-3.30877, 1.74359, 0.000550657, 0.00375885
-1.90428, 2.13838, 5.85737e-05, 0.00377296
-0.657751, 1.94588, 3.30521e-05, 0.00373761
-0.168531, 1.74856, 3.27394e-05, 0.00365999
0.307883, 1.5623, 4.29586e-05, 0.0033175
0.264983, 1.39574, 5.47806e-05, 0.00296992
0.230603, 1.29965, 4.93684e-05, 0.00264371
0.197889, 1.26531, 3.51948e-05, 0.00228147
0.170137, 1.20579, 5.02341e-05, 0.00190996
0.146928, 1.15046, 2.64625e-05, 0.00153001
0.126259, 1.06165, 4.99051e-05, 0.00110787
0.124814, 1.04984, 5.76101e-05, 0.000859712
0.13883, 1.09057, 3.41991e-05, 0.000796346
-0.0239457, 1.07395, -0.000970991, 0.00380374
-0.00659104, 0.935207, -0.000431871, 0.00339598
0.0710012, 0.822991, 0.00087204, 0.00312022
0.0777766, 0.749732, 0.00174502, 0.00310985
0.0698227, 0.745921, 0.00150075, 0.00287083
0.15732, 0.622608, 0.00141352, 0.00238914
0.421664, 0.473975, 0.00167633, 0.00191825
0.063879, 0.0726626, 0.00127259, 0.00148251
-2.48795, 0.0504125, 0.000453222, 0.00102609
-2.37987, -1.22586, 0.000392163, 0.000995764
-1.75548, 2.697, -0.000325434, 0.000560514
0.119811, 2.38129, -0.000322189, 0.000773896
0.585234, 1.46533, -1.48446e-05, 0.000406195
0.481128, 0.895213, 0.000281792, 0.000445867
0.120029, 0.120179, 0.000627338, 0.000758939
-3.6944, 0.120693, 0.000954767, 0.00153909
-3.65768, -2.18763, 0.00152553, 0.00152695
-0.148109, 0.682579, 0.00157212, 0.00379047
-0.160656, 0.63038, 0.00138286, 0.00384854
-0.172967, 0.576761, 0.000922112, 0.00381063
-0.183008, 0.551569, 0.000487142, 0.00386775
-0.191964, 0.535523, 4.44087e-05, 0.0038487
-0.200609, 0.537213, -0.000443259, 0.00387256
-0.139931, 0.607467, -0.000638872, 0.0035982
-0.0480644, 0.592804, -0.000663119, 0.00327539
0.0332483, 0.520653, -0.000638473, 0.00290241
0.017323, 0.553043, -0.000662405, 0.00253571
0.00949378, 0.550421, -0.000653153, 0.00218221
-0.0166967, 0.545357, -0.000669162, 0.00174565
0.0293607, 0.497265, -0.000654527, 0.0013253
-0.0353848, 0.407725, -0.000673725, 0.000853783
-0.0320743, 0.362914, -0.000558188, 0.000406758
-0.0883905, 0.309725, -0.000637704, -5.07282e-05
0.000622111, 0.144943, -0.000668571, -0.000519837
-0.570421, 0.0556605, -0.000607328, 0.000201178
-0.509464, -0.137055, -0.000549939, 0.000201324
-0.557682, -0.152935, -0.000442237, 0.000214321
-0.617481, -0.178392, -0.000334767, 0.000196322
-0.557091, 0.304168, -0.0006033, 0.000212189
-0.3263, 0.302427, -0.000613081, 0.000210839
-0.111876, 0.297353, -0.000632557, 0.000194798
-6.69986e-05, 0.294134, -0.000642114, 0.000203405
-0.00271419, 0.286356, -0.000661706, 0.000210882
-0.00424508, 0.28202, -0.000671399, 0.000153699
-0.00786224, 0.275176, -0.000691087, 3.87927e-05
0.0161957, 0.309245, -0.000602798, -6.6886e-05
-0.0616071, 0.308457, -0.000681634, -0.000192477
-0.0616137, 0.27702, -0.000701247, -0.000308901
-0.0174589, 0.200929, -0.000671591, -0.000425965
0.0966055, 0.112854, -0.000592861, -0.000543694
-0.061616, -0.0616037, -0.000711174, -0.000661869
-0.0616459, -0.061635, -0.000839545, -0.000790141
-0.0616685, 0.0311784, -0.00113715, -0.000687197
-0.0616689, 0.0311785, -0.00113667, -0.000672268
0.0310852, 0.0311785, -0.00113214, -0.000657345
0.0310815, 0.0311785, -0.00107199, -0.000647399
0.0310779, 0.0311784, -0.00101187, -0.000637455
0.0310908, 0.0311747, -0.000946775, -0.000672268
0.0310779, 0.0311634, -0.000886747, -0.000637455
0.0311001, 0.0311449, -0.000821796, -0.000697153
0.0310964, 0.0311243, -0.000761922, -0.000687197
0.0310926, 0.031102, -0.000702132, -0.000677244
-0.503289, 0.0310779, -0.000637455, 4.52431e-05
-0.454386, -0.0309581, -0.000577841, 0.000106433
-0.484694, -0.0394253, -0.000513586, 7.07922e-05
-0.434786, -0.0234433, -0.000454369, 0.000131616
-0.406096, -0.0100724, -0.00039212, 0.000191944
-0.41894, -0.0211292, -0.000334918, 0.000146795
-0.430973, -0.0347603, -0.000267825, 0.000111603
-0.444423, -0.0582423, -0.000201139, 7.64511e-05
-0.442814, -0.0132538, -0.000140004, 0.000136478
-0.356255, 0.0135419, -7.91623e-05, 0.00019641
-0.246054, 0.0299664, -1.86184e-05, 0.000181483
-0.164755, 0.00246755, 4.1622e-05, 0.000166538
-0.0783072, 0.0111566, 0.000101678, 0.00017653
-0.00277115, 0.102354, 0.000161545, 0.000333687
0.0295449, 0.0396234, 0.000226321, 0.000251209
0.0975414, 0.0975459, 0.000333697, 0.00041464
0.097567, 0.0975919, 0.000527844, 0.000608631
0.0976383, 0.0976785, 0.000721639, 0.000802301
0.097742, 0.0977908, 0.000915151, 0.000995709
0.0978707, 0.0979193, 0.00112452, 0.00120497
0.0979732, 0.0980122, 0.00130145, 0.0013818
-0.0791296, 0.0980745, 0.000712683, 0.00200562
-0.0791286, 0.0980696, 0.000576208, 0.00202191
-0.0791296, 0.097982, 0.000508763, 0.00200562
-0.0791295, -0.0339101, 0.000441188, 0.0019799
-0.0791286, -0.0339145, 0.000379142, 0.0018382
-0.0791088, -0.0339012, 0.00031136, 0.0016833
-0.079021, -0.0339145, 0.00023783, 0.00151526
-0.0789015, -0.0339012, 0.000169877, 0.00136003
-0.0787656, -0.0339101, 0.000158545, 0.00120474
-0.07861, -0.0339057, 0.000249148, 0.00102353
-0.0784965, -0.0339145, 0.0002944, 0.000868154
-0.0784152, -0.0339012, 0.000367852, 0.000712683
-0.0339978, -0.0339101, 0.000441188, 0.000581822
-0.0339711, -0.033954, 0.000491881, 0.000520014
-0.034008, -0.0339951, 0.000418636, 0.000446823
-0.0340352, -0.0340258, 0.000345263, 0.000373497
-0.0340527, -0.0340462, 0.000277435, 0.000305707
-0.0340637, -0.0340599, 0.000209525, 0.00023783
-0.0340689, -0.0340674, 0.000141543, 0.000169877
-0.0340694, 0.0699696, -0.000125218, 0.000818922
-0.0340662, 0.0699761, -0.000136582, 0.000842014
-0.034058, 0.0699489, -0.000120383, 0.000749622
-0.0340447, 0.0699559, -0.0001309, 0.000772726
0.0698221, 0.0699273, -7.37606e-05, 0.000680282
0.0698221, 0.0699166, 6.59236e-05, 0.000645597
0.0698246, 0.0698761, 0.000216968, 0.000506762
0.0698441, 0.0698561, 0.000367761, 0.000425699
0.0698761, 0.0698922, 0.000506762, 0.000564629
0.0699166, 0.0699345, 0.000645597, 0.000703399
0.0699594, 0.0699761, 0.000784277, 0.000842014
-0.0692707, 0.0700214, 0.000150945, 0.00123776
-0.0692705, 0.0700217, 0.000116423, 0.00124524
-0.0692707, 0.0700146, 9.34024e-05, 0.00123776
-0.0692707, -0.0691535, 0.000185454, 0.00115821
-0.0692704, -0.0691695, 0.000277421, 0.00102157
-0.0692708, -0.0691762, 0.000311887, 0.000884649
-0.069263, 0.462918, -0.0006104, 0.000758927
0.035272, 0.444976, -0.000631351, 0.000598672
0.0212238, 0.395135, -0.000694559, 0.000460824
0.0471401, 0.473118, -0.000604802, 0.000310451
0.042581, 0.462558, -0.000615316, 0.000171077
0.0348521, 0.456034, -0.000631361, 1.85453e-05
0.0640728, 0.46106, -0.000588748, -0.000122988
-0.0334504, 0.456343, -0.000631481, -0.000277761
-0.855821, 0.392156, -0.00401123, -0.000409665
-0.233309, 0.22716, -0.00337345, -0.00194909
-0.0457135, 0.252914, -0.00313487, -0.00226321
-0.024925, 0.302855, -0.00312452, -0.00217657
0.244279, 0.40113, -0.00292285, -0.00241031
0.188545, 0.366877, -0.00253541, -0.00234433
-0.0343016, -0.0271232, -0.00205523, -0.00183772
-0.0524624, -0.0446445, -0.0015559, -0.00135264
-0.0866718, 0.114136, -0.00109607, 0.000507281
-0.088535, 0.115751, -0.000708593, 0.000572263
-7.33422, -0.0901205, -0.00122883, -0.000409992
0.0890227, 0.150358, 0.000165118, 0.0015295
0.0966762, 0.146447, 0.000521934, 0.00149192
0.10677, 0.144979, 0.000823256, 0.00146113
0.117487, 0.137374, 0.00104566, 0.00133914
0.128564, 0.132507, 0.00121646, 0.00126407
0.137525, 0.140802, 0.0013244, 0.00135741
0.144832, 0.147364, 0.00140073, 0.00142473
0.150365, 0.15217, 0.00145815, 0.00147782
0.154211, 0.155369, 0.00150725, 0.00152633
-0.0244454, 0.157931, 0.000785891, 0.00163302
-0.0244102, 0.157858, 0.000759953, 0.00162427
-0.0243932, -0.0101679, 0.000737679, 0.0015293
-0.0243873, -0.0101941, 0.000733337, 0.00138696
-0.0243861, -0.0101783, 0.000729058, 0.00126164
-0.0243887, -0.010206, 0.000724122, 0.00115351
-0.0243875, -0.0101992, 0.000718075, 0.00106175
-0.0243753, -0.0102049, 0.000710041, 0.000979448
-0.0242889, -0.0102404, 0.000701079, 0.000916513
-0.0241452, -0.0102344, 0.0006907, 0.000864343
-0.0239688, -0.0102232, 0.000679009, 0.000820883
-0.0237803, -0.0102502, 0.000666163, 0.000784194
-0.0235952, -0.0102331, 0.000652333, 0.000752535
-0.0114129, -0.0103014, 0.000647373, 0.000737252
-0.0114367, -0.0104126, 0.000642895, 0.000728482
-0.011461, -0.0105267, 0.000638894, 0.000720667
-0.0114163, -0.0106535, 0.00064445, 0.000712448
-0.011441, -0.0107744, 0.00064133, 0.000704486
-0.0114647, -0.0108967, 0.000638248, 0.000695814
-0.0114421, -0.0110093, 0.000641426, 0.000687008
-0.011465, -0.0111291, 0.000638285, 0.000676504
-0.0113709, -0.0112447, 0.000650543, 0.000664996
-0.011387, -0.0113464, 0.000648505, 0.000653521
-0.0114496, 0.276666, 0.000640258, 0.000702941
0.276733, 0.276946, 0.000899573, 0.00103954
-3.54203, 0.277552, 0.00126291, 0.00167264
-3.20767, -1.02779, 0.00161856, 0.00175237
0.253707, 0.254508, 0.00196035, 0.00209244
0.255684, 0.256543, 0.00227746, 0.00240968
-3.61156, 0.257743, 0.00259489, 0.00298465
-3.46281, -1.55716, 0.00290839, 0.00303521
-0.202863, 1.15632, 0.001236, 0.00426692
-0.227887, 1.07942, 0.000827748, 0.00426191
-0.252319, 0.998532, 0.000380602, 0.00426777
-0.198259, 1.00056, 0.000131776, 0.00426173
-0.121323, 0.577715, 7.83023e-05, 0.004144
-0.0520091, 0.657444, 7.28611e-05, 0.00376507
-0.0633158, 0.653443, 8.77203e-05, 0.00334468
-0.0500207, 0.662909, 0.000111385, 0.00291593
-0.0714454, 0.644277, 5.08587e-05, 0.00248024
-0.0508467, 0.659774, 0.000121597, 0.00203937
-0.0209017, 0.682361, 7.12995e-05, 0.0015937
-0.0155854, 0.668358, 0.000120022, 0.00117764
-0.0141322, 0.593782, 4.82953e-05, 0.000758282
0.131022, 0.303044, 0.000155756, 0.000334134
0.404955, 0.405159, 0.000197589, 0.000404761
0.405739, 0.406353, 0.000693643, 0.00089927
0.407463, 0.408413, 0.0011863, 0.0013908
-3.43569, 0.40992, 0.00167648, 0.00227589
-3.10337, -0.91413, 0.00219829, 0.00239259
-0.207823, 0.377939, 0.00262303, 0.00472324
-0.207815, 0.377939, 0.00294741, 0.00477104
-0.207815, 0.377922, 0.00270854, 0.00474351
-0.207823, 0.377273, 0.00247181, 0.00473475
-0.207815, 0.373899, 0.00239825, 0.00474351
-0.207823, 0.228116, 0.00237376, 0.00470295
-0.207815, 0.230151, 0.00235419, 0.00447851
-0.207486, 0.23231, 0.00239334, 0.0042114
-0.206229, 0.233829, 0.00235419, 0.00396431
-0.204266, 0.234629, 0.00239825, 0.00392128
-0.201815, 0.234673, 0.00237376, 0.00420173
-0.198839, 0.234685, 0.00239825, 0.00450248
-0.195983, 0.234673, 0.00237376, 0.00477553
-0.192954, 0.234685, 0.00239825, 0.004981
-0.190362, 0.234673, 0.00237376, 0.00499828
-0.105111, 0.234688, 0.0024913, 0.00499126
-0.104473, 0.234673, 0.00279451, 0.00499828
-0.105111, 0.234688, 0.00307549, 0.00499126
-0.104473, 0.234673, 0.0033808, 0.00499828
-0.105111, 0.234688, 0.00366298, 0.00499126
-0.104689, 0.234673, 0.00394472, 0.00497624
-0.105317, 0.234359, 0.004225, 0.00500154
-0.105111, 0.23293, 0.00433216, 0.00499126
-0.104473, 0.229473, 0.00447923, 0.00499828
-0.105111, -0.0944434, 0.00459788, 0.00499126
-0.102378, -0.0983618, 0.00472142, 0.00486936
-0.0992121, -0.0977829, 0.00470211, 0.00475057
-0.44663, 0.483403, 0.00094337, 0.00463539
-0.44907, 0.474794, 0.000840676, 0.00452426
-0.436444, 0.516559, 0.00125144, 0.00441707
-0.440561, 0.50476, 0.0011495, 0.00431462
-0.447536, 0.490055, 0.000993782, 0.0042085
-0.452673, 0.485969, 0.00088877, 0.00411539
-0.422921, 0.480745, 0.00130579, 0.00402748
-0.521594, 0.0765531, 0.00145968, 0.00348044
-0.402394, 0.0537712, 0.00156429, 0.0028395
-0.154123, -0.122535, 0.00192574, 0.00218211
-0.521642, -0.521517, 0.00130442, 0.00156452
-0.52127, -0.521132, 0.000622166, 0.000885604
-0.521007, 0.143915, 1.41661e-05, 0.00025114
0.14391, 0.143913, 0.000132096, 0.000205665
0.143918, 0.143928, 0.000264445, 0.00033783
0.143933, 0.143947, 0.000367156, 0.000440401
0.143957, 0.143974, 0.000484302, 0.000557391
0.144003, 0.144018, 0.000674135, 0.000746973
0.144033, 0.144041, 0.000834251, 0.000906872
0.144026, 0.144039, 0.00100837, 0.00108074
-0.223941, -0.223923, 0.000913632, 0.00102631
-0.223941, -0.223929, 0.000619476, 0.000732813
-0.223905, -0.223886, 0.000346464, 0.000460391
-0.223858, -0.223844, 4.90963e-05, 0.000163667
-0.223828, -0.223823, -0.00024997, -0.000134741
-0.223818, -0.223815, -0.000527572, -0.000411723
0.13313, 0.133137, -0.000447799, -0.000378963
0.133123, 0.133123, -0.000255298, -0.000186725
0.13313, 0.133139, -9.0876e-05, -2.25181e-05
0.133167, 0.133187, 0.000100311, 0.000168433
0.133228, 0.133258, 0.000277261, 0.000345177
-0.169851, 0.133311, 0.000453685, 0.000454761
-0.16997, -0.169941, 0.000229735, 0.000316418
-0.169976, -0.169955, 3.6459e-06, 9.07194e-05
-0.169884, -0.169814, -0.000223358, -0.00013595
-0.169684, -0.169567, -0.000433581, -0.000345917
-0.169334, -0.169157, -0.000661907, -0.000574029
-0.168912, 0.71393, -0.000767442, -0.000711403
0.712943, 0.713105, -0.000194214, 0.000171838
0.713316, 0.713983, 0.00068001, 0.00104017
0.715384, 0.716631, 0.00154078, 0.00189595
0.71826, 0.719603, 0.00231963, 0.00267063
0.721195, 0.721919, 0.00315879, 0.00350503
0.721065, 0.721977, 0.00398592, 0.00432628
-0.282153, -0.28043, 0.00419127, 0.00432368
-0.284919, -0.284126, 0.00384229, 0.00397721
-0.285657, -0.285533, 0.00351585, 0.00365225
-0.285457, -0.285085, 0.00318693, 0.00332419
-0.284429, -0.283739, 0.0028843, 0.00302194
-0.282775, -0.281885, 0.00258129, 0.00271903
-0.280744, 0.709144, 0.00241601, 0.00270352
0.713427, 0.717973, 0.00311817, 0.00346326
0.724359, 0.730239, 0.00387728, 0.00422248
0.740146, 0.746273, 0.00477543, 0.00512138
0.753101, 0.757993, 0.00553663, 0.00588241
0.761799, 0.764151, 0.0062275, 0.00657132
0.761462, 0.764247, 0.00704913, 0.00738669
-1.44258, -1.43206, 0.00699436, 0.00762891
-1.44747, -1.44679, 0.00555879, 0.00621722
-1.44113, -1.43523, 0.00394612, 0.00462315
-1.42754, -1.4215, 0.00243257, 0.00312466
-1.41396, -1.41115, 0.000597693, 0.00130993
-1.4114, -1.41008, -0.0011511, -0.000415114
-1.41944, -1.41504, -0.00281259, -0.00204973
0.823883, 0.827145, -0.00328955, -0.00284014
0.829991, 0.831669, -0.00230406, -0.0018604
0.833229, 0.833921, -0.00124445, -0.000808412
0.834446, 0.834549, -0.000203674, 0.000224098
0.833821, 0.834311, 0.000816996, 0.00123613
0.831043, 0.832534, 0.00181661, 0.00222655
0.824573, 0.827861, 0.00279348, 0.00319307
-1.78881, -1.78484, 0.00136651, 0.00225184
-1.78377, -1.78264, -0.000819512, 0.000102599
-1.79452, -1.78891, -0.00310801, -0.00214072
-1.80881, -1.80336, -0.00551654, -0.00449771
-1.81198, -1.80847, -0.00804758, -0.00697906
-1.79071, 0.759463, -0.00957047, -0.00944336
0.753886, 0.757752, -0.00888946, -0.00843357
0.738349, 0.745661, -0.00780616, -0.00736675
0.718353, 0.726913, -0.00676476, -0.00634446
0.698427, 0.706472, -0.00576954, -0.00536826
0.471267, 0.688292, -0.0048188, -0.00453326
0.475862, 0.478355, -0.00416336, -0.00389888
0.480917, 0.482191, -0.00352894, -0.00326528
0.483354, 0.483834, -0.00289746, -0.00263589
0.484123, 0.48419, -0.00232346, -0.00206443
0.484003, 0.484116, -0.00170392, -0.00144798
0.0295943, 0.0296202, -0.00141468, -0.00139908
0.0295307, 0.0295607, -0.00138038, -0.00136482
0.0294592, 0.0294926, -0.00134617, -0.00133066
0.0293809, 0.0294172, -0.00131207, -0.0012966
0.0292891, 0.029328, -0.00127499, -0.00125958
0.0291921, 0.029233, -0.00123806, -0.00122271
0.0290999, 0.0291421, -0.00120433, -0.00118905
0.238569, 0.238596, -0.00108211, -0.000957299
0.238613, 0.23862, -0.000807908, -0.00068374
0.238625, 0.238631, -0.00053513, -0.000411613
0.238644, 0.238662, -0.000263779, -0.000140901
0.2387, 0.238737, 3.06503e-05, 0.000152853
-0.00466343, -0.00465084, 0.000170234, 0.000172614
-0.00469189, -0.00468033, 0.000164496, 0.000166891
-0.00471783, -0.00470733, 0.000158723, 0.000161132
-0.00474126, -0.00473181, 0.000152919, 0.000155341
-0.00476215, -0.00475376, 0.000147086, 0.00014952
-0.519041, -0.00477316, -9.23992e-05, 0.000143672
-0.51909, -0.518965, -0.000682688, -0.000413523
-0.519888, -0.519446, -0.0012803, -0.00100769
-0.52116, -0.520547, -0.00188601, -0.00160965
-0.522467, -0.521904, -0.00250026, -0.00221999
-0.523197, -0.522983, -0.00312288, -0.00283887
-0.52301, 0.513656, -0.00352305, -0.00344241
0.514698, 0.51515, -0.00310561, -0.00282617
0.515194, 0.515306, -0.00249257, -0.00221614
0.514472, 0.514858, -0.00188644, -0.00161344
0.513505, 0.513948, -0.00128795, -0.00101848
0.512529, 0.51286, -0.000590625, -0.000325219
0.51203, 0.512185, 4.38539e-05, 0.000305757
0.511925, 0.51193, 0.000670109, 0.000928762
-0.540679, -0.540549, 0.000939265, 0.00121094
-0.540517, -0.54047, 0.000281411, 0.000556541
-0.540981, -0.540707, -0.000329332, -5.07643e-05
-0.542122, -0.54162, -0.00106152, -0.000778518
-0.543455, -0.542898, -0.00174811, -0.00146075
-0.544437, -0.544057, -0.00238674, -0.00209537
-0.544647, -0.544412, -0.00315223, -0.00285653
-0.543617, -0.542419, -0.00380744, -0.00350892
0.662354, 0.66236, -0.00333435, -0.00297362
0.66105, 0.661702, -0.00240172, -0.00204772
0.659476, 0.660181, -0.00162649, -0.0012784
0.65821, 0.65864, -0.000795484, -0.000453567
0.657881, 0.657921, -4.64405e-05, 0.000290313
0.658245, 0.658644, 0.000891051, 0.00122195
-0.318406, 0.659336, 0.00168194, 0.00196552
-0.319239, -0.318923, 0.00161817, 0.00177646
-0.319674, -0.31954, 0.00123579, 0.00139553
-0.319807, 0.247954, -0.00388977, 0.00319842
