Acc, Kappa
-0.205492, 0.00125654
0.166849, 0.00104217
0.16711, 0.00124322
0.167386, 0.00144379
0.167624, 0.00164386
0.167757, 0.00182674
0.167748, 0.00202557
0.167504, 0.00222345
0.166942, 0.00242009
-0.642469, 0.00176908
-0.641677, 0.000935211
-0.641348, 0.00015382
-0.641791, -0.000706392
-0.642777, -0.00151421
-0.643693, -0.0023359
-0.643364, -0.00324126
0.254141, -0.00314591
0.254353, -0.00281452
0.253998, -0.00248526
0.25337, -0.00218577
0.25254, -0.00186187
0.251726, -0.00154097
0.251119, -0.00124934
0.250736, -0.000959925
0.216891, -0.000696352
0.217162, -0.00044865
0.217366, -0.000201904
0.217533, 6.61231e-05
0.217631, 0.000288524
0.217683, 0.000510022
0.217665, 0.000774568
0.217538, 0.00101578
0.217258, 0.00125564
-0.00575525, 0.00137886
-0.00558322, 0.00137263
-0.00542657, 0.00136713
-0.00525395, 0.00136127
-0.00509676, 0.0013561
-0.00489202, 0.00134961
-0.00468682, 0.00134339
-0.00448114, 0.00133744
-0.157464, 0.00122095
-0.157689, 0.000999533
-0.157763, 0.000840648
-0.157787, 0.000649266
-0.157765, 0.000473193
-0.157713, 0.000280451
-0.157656, 0.000119323
-0.157584, -5.84454e-05
-0.221412, -0.000284485
-0.22147, -0.000536406
-0.221644, -0.000789697
-0.221901, -0.00104447
-0.222194, -0.00130081
-0.222463, -0.00155871
-0.222636, -0.00181813
-0.222613, -0.00210269
0.365492, -0.00201956
0.365741, -0.00155381
0.365629, -0.00113042
0.365361, -0.000672661
0.365136, -0.000294491
0.36494, 0.000155448
0.364839, 0.000564315
0.364763, 0.00096986
0.364626, 0.00133567
0.364299, 0.00169865
-0.348116, 0.00205475
-0.347633, 0.00164161
-0.347005, 0.00122566
-0.346404, 0.000736862
-0.346199, 0.000385202
-0.346264, -4.34461e-06
-0.346561, -0.000325427
-0.347135, -0.000684943
-0.348096, -0.00112054
-0.349025, -0.00148724
-0.350026, -0.00189462
-0.3508, -0.0023061
-0.351081, -0.00272134
-0.350644, -0.00310152
0.269942, -0.00336588
0.271083, -0.00304167
0.271428, -0.00271852
0.271101, -0.00233902
0.270422, -0.00202051
0.269381, -0.00164761
0.268458, -0.00133516
0.267544, -0.000997481
0.266885, -0.000690676
0.26646, -0.000386246
0.266307, -8.39078e-05
0.266472, 0.000243892
0.266976, 0.000569968
-0.125622, 0.000482586
-0.125842, 0.000328933
-0.126031, 0.000174603
-0.126194, 1.96233e-05
-0.126332, -0.000135981
-0.126453, -0.000305229
-0.126538, -0.000475147
-0.126575, -0.000632548
-0.12655, -0.000816786
-0.126443, -0.000988355
0.124577, -0.00100648
0.124634, -0.000850389
0.124623, -0.000681778
0.124554, -0.000513748
0.124455, -0.000359208
0.124318, -0.00019244
0.124146, -1.36292e-05
0.123981, 0.00013897
0.123782, 0.000303572
-0.200995, 8.7829e-05
-0.200882, -0.000180632
-0.200979, -0.0004297
-0.201225, -0.000659267
-0.201718, -0.000953422
-0.202251, -0.00120749
-0.202825, -0.00146345
-0.203367, -0.0017213
-0.203815, -0.0020027
-0.20399, -0.00226413
-0.203815, -0.00252681
-0.203078, -0.00281221
0.398408, -0.00276228
0.39837, -0.0021627
0.397581, -0.00161251
0.396663, -0.0011107
0.395862, -0.000614661
0.395333, -8.34066e-05
0.39523, 0.000361569
0.395451, 0.0008427
0.395892, 0.00131971
0.39632, 0.00179276
-0.0815464, 0.00215098
-0.08182, 0.00204645
-0.0819444, 0.00195761
-0.081986, 0.00186042
-0.0819466, 0.00176304
-0.0818432, 0.00166555
-0.0816918, 0.00156802
-0.0815074, 0.00147049
-0.0813039, 0.00137301
-0.0810944, 0.00127558
-0.0808907, 0.00117822
-0.0130423, 0.00115484
-0.0130552, 0.00114044
-0.0130641, 0.00112602
-0.0130691, 0.0011116
-0.0130703, 0.00109716
-0.0130676, 0.00108141
-0.0130618, 0.00106698
-0.0130518, 0.00105123
-0.0130397, 0.00103681
-0.0130249, 0.0010224
-0.0130059, 0.00100669
-0.0129842, 0.000991002
-0.0129579, 0.000974034
0.0577842, 0.00101116
0.0577972, 0.00107505
0.0577954, 0.00113887
0.0577748, 0.00120259
0.0577205, 0.00127775
0.0576358, 0.00134695
0.0575236, 0.00141019
0.0573735, 0.00147322
0.0478474, 0.00153418
0.0481118, 0.0015867
0.048395, 0.00164427
0.0486454, 0.00169727
0.0489242, 0.00176018
0.0491406, 0.00181362
0.0493342, 0.00186722
0.0495136, 0.00192585
0.0496437, 0.0019797
0.0497417, 0.00203851
0.049787, 0.00209734
-0.0396487, 0.00208726
-0.0397117, 0.00204036
-0.0397269, 0.00199728
-0.0397012, 0.00195024
-0.0396428, 0.00190713
-0.0395542, 0.00186406
-0.0394271, 0.00181715
-0.0392721, 0.00177036
-0.0391089, 0.00172761
-0.0389284, 0.001685
-0.0387152, 0.00163871
-0.0384883, 0.00159263
-0.0382711, 0.0015506
-0.0380476, 0.00150877
-0.337517, 0.00145554
-0.337556, 0.00108368
-0.337577, 0.00067488
-0.337693, 0.000297203
-0.337994, -0.000118212
-0.338444, -0.000502349
-0.33908, -0.000925287
-0.339758, -0.00135243
-0.340334, -0.00181993
-0.34044, -0.00229203
-0.339773, -0.0027312
-0.337765, -0.00320931
0.10441, -0.00342664
0.103113, -0.00327908
0.101747, -0.00314493
0.100264, -0.00301295
0.098705, -0.00288325
0.0971067, -0.00275591
0.09537, -0.00262066
0.0936655, -0.0024882
0.186191, -0.00226808
0.187374, -0.00198855
0.188006, -0.00172913
0.188287, -0.00149024
0.188357, -0.00125221
0.188281, -0.00101524
0.188097, -0.000759876
0.187877, -0.000525479
0.187624, -0.000273012
-0.150581, -0.000131829
-0.150525, -0.000318129
-0.150597, -0.000505135
-0.150765, -0.000677296
-0.151069, -0.000881808
-0.151428, -0.0010717
-0.151829, -0.00126274
-0.152239, -0.00145495
-0.152614, -0.00164833
-0.152926, -0.00185905
-0.153068, -0.00205456
-0.153007, -0.00225082
-0.152676, -0.00244754
0.251317, -0.00256369
0.251868, -0.00223956
0.251914, -0.001917
0.251665, -0.00162314
0.251214, -0.0013048
0.250739, -0.00101517
0.250247, -0.000701567
0.24985, -0.00039035
0.24961, -0.000107026
0.249502, 0.000200097
0.24955, 0.000505368
0.0954277, 0.000664856
0.0955757, 0.000780843
0.0957315, 0.000887092
0.0959139, 0.00100294
0.0960826, 0.00110908
0.0962559, 0.0012248
0.0964035, 0.00134043
0.096509, 0.00145593
0.0965534, 0.00156164
0.0965268, 0.0016767
0.0964162, 0.00178186
-0.138457, 0.00169585
-0.138712, 0.00153068
-0.138811, 0.0013786
-0.138807, 0.00121209
-0.138719, 0.00104507
-0.138577, 0.00087761
-0.138407, 0.000709755
-0.138229, 0.000541527
-0.13806, 0.000372924
-0.137901, 0.00018983
-0.137776, 6.24045e-06
-0.137692, -0.000163705
0.375952, 7.84053e-05
0.37633, 0.000577188
0.377196, 0.00103401
0.378292, 0.00145017
0.379697, 0.00193906
0.380679, 0.0023502
0.381123, 0.00279561
0.380404, 0.00323683
-0.229577, 0.00309437
-0.230583, 0.00282748
-0.230849, 0.00258087
-0.230568, 0.00228774
-0.229925, 0.00201609
-0.229077, 0.00174374
-0.228237, 0.00149362
-0.227361, 0.00122028
-0.226675, 0.000969218
-0.226161, 0.000717529
-0.225849, 0.00044202
0.176953, 0.000446918
0.177251, 0.000644938
0.177697, 0.000860495
0.178236, 0.00107568
0.178829, 0.00129057
0.179423, 0.00150519
0.179916, 0.00170165
0.180358, 0.00193336
0.18054, 0.00212885
0.18045, 0.00234126
0.180019, 0.00253485
-0.284884, 0.00245816
-0.285806, 0.00215086
-0.286085, 0.0017844
-0.285795, 0.00144366
-0.285169, 0.00110102
-0.284349, 0.000756763
-0.283362, 0.000382168
-0.282506, 6.39114e-05
-0.281575, -0.000284622
0.387131, -0.000253248
0.386465, 0.000184593
0.386753, 0.000657835
0.388013, 0.00112762
0.390065, 0.00159495
0.392409, 0.00202176
0.395119, 0.00248597
0.397343, 0.00291009
0.398853, 0.00333234
0.399052, 0.00378966
0.397245, 0.00420416
0.392837, 0.00461198
0.38511, 0.00501036
-0.171697, 0.00485937
-0.169231, 0.00470043
-0.165578, 0.00451231
-0.162083, 0.00435827
-0.157893, 0.00419216
-0.15304, 0.00401539
-0.148443, 0.0038577
-0.143795, 0.00370437
-0.139171, 0.00355548
-0.0870842, 0.00342434
-0.0887354, 0.00333989
-0.0903462, 0.00323651
-0.0915825, 0.00313129
-0.0923509, 0.0030425
-0.0929466, 0.00294391
-0.0933288, 0.00283556
-0.0934656, 0.00272665
-0.0934045, 0.00262654
-0.0931652, 0.00251725
-0.0927766, 0.00240804
0.0764051, 0.00237689
0.0779246, 0.00246766
0.0795892, 0.00256784
0.0811223, 0.00266201
0.0826298, 0.00275777
0.0839688, 0.00284689
0.0854702, 0.00295377
0.0866464, 0.00304541
0.087801, 0.0031465
0.0887138, 0.00324004
0.0895738, 0.00335143
0.0900823, 0.00344615
-0.217362, 0.00355183
-0.220304, 0.00327932
-0.221985, 0.00300245
-0.222646, 0.00274412
-0.222631, 0.00246226
-0.222079, 0.00217904
-0.221116, 0.00187313
-0.220067, 0.00158856
-0.218943, 0.00128167
-0.217971, 0.000974263
-0.217307, 0.000688132
-0.216958, 0.000423157
-0.216917, 0.000112567
0.205709, 0.000348075
0.206224, 0.000620647
0.206833, 0.000871568
0.207528, 0.00112195
0.20831, 0.00139266
0.208978, 0.00164201
0.209502, 0.00189074
0.209774, 0.00213862
0.209642, 0.00240578
0.208978, 0.00265061
0.207489, 0.00291314
-0.29361, 0.00257633
-0.293512, 0.00220322
-0.292901, 0.00185666
-0.291963, 0.00147938
-0.290982, 0.00110037
-0.290148, 0.00071958
-0.289564, 0.000307211
-0.289394, -4.85086e-05
-0.289543, -0.000406704
-0.289988, -0.000767752
0.12316, -0.00101734
0.123468, -0.000862688
0.123713, -0.000695327
0.123885, -0.000528254
0.124002, -0.000361547
0.124069, -0.000208041
0.124105, -5.49361e-05
0.124111, 9.77352e-05
0.124087, 0.000249942
0.124029, 0.000401653
0.123922, 0.000565402
0.03068, 0.000627943
0.0307196, 0.000665257
0.0307591, 0.000699484
0.0308049, 0.000736849
0.0308526, 0.000774245
0.0309012, 0.000811671
0.0309496, 0.000849128
0.0310008, 0.00088974
0.031049, 0.000930383
0.0310865, 0.000964793
0.0311227, 0.00100235
-0.0473752, 0.00101748
-0.0474593, 0.000955465
-0.047515, 0.000898071
-0.0475502, 0.000845352
-0.0475736, 0.000787742
-0.0475839, 0.000730044
-0.0475834, 0.000672272
-0.0475753, 0.000619258
-0.0475602, 0.000561372
-0.0475401, 0.000503438
-0.0475167, 0.00044546
-0.0474915, 0.000387442
0.176399, 0.000422268
0.176529, 0.000673076
0.176722, 0.00086946
0.176992, 0.0010831
0.177307, 0.00131389
0.177562, 0.00152631
0.17772, 0.00173806
0.177711, 0.00194899
0.177453, 0.00215886
-0.114893, 0.00213675
-0.115031, 0.00200092
-0.115019, 0.00186463
-0.114877, 0.00171665
-0.114642, 0.00156845
-0.114353, 0.00142014
-0.114042, 0.00127176
-0.113742, 0.00112333
-0.113479, 0.000974823
0.0667132, 0.000847511
0.0668346, 0.000941787
0.0669441, 0.00102931
0.0670497, 0.00112354
0.0671321, 0.00121772
0.0671798, 0.0013118
0.0671802, 0.00140573
0.06712, 0.00149943
-0.207581, 0.00158322
-0.207771, 0.00131411
-0.207765, 0.00102256
-0.207667, 0.000771365
-0.207518, 0.000476885
-0.207396, 0.000202068
-0.20732, -5.28209e-05
-0.207283, -0.000330324
-0.207277, -0.000587799
-0.207271, -0.00086819
0.195702, -0.000857911
0.195646, -0.00059322
0.195619, -0.000350143
0.195645, -8.81095e-05
0.195744, 0.00017266
0.195896, 0.000412329
0.196093, 0.000651066
0.196322, 0.000908686
0.196493, 0.00112585
0.196607, 0.00138146
-0.12893, 0.00122617
-0.129184, 0.00107094
-0.129314, 0.000915002
-0.129344, 0.000758467
-0.129292, 0.000601439
-0.129173, 0.000443996
-0.129001, 0.000286205
-0.128764, 0.000114933
-0.128502, -4.34193e-05
-0.128202, -0.000201971
0.277453, 0.00169832
0.286169, 0.00281812
0.292837, 0.00328574
0.290081, 0.0033431
0.275069, 0.00319036
0.249362, 0.00293195
0.217512, 0.00266085
0.187194, 0.00245105
0.154575, 0.00229292
0.131933, 0.002246
0.113533, 0.00229055
0.101557, 0.00242946
-0.359936, 0.00255111
-0.330238, 0.00203237
-0.304283, 0.00161327
-0.281252, 0.00123866
-0.261956, 0.000896648
-0.246687, 0.000575825
-0.235353, 0.000265863
-0.227614, -4.21409e-05
-0.222727, -0.0003823
0.0483765, -0.000352102
0.0487662, -0.000144645
0.0490526, 4.78009e-05
0.0492676, 0.000238956
0.0493861, 0.000399861
0.049426, 0.000558641
0.0493747, 0.000692197
0.0492142, 0.00082481
0.0489625, 0.000937603
0.0485721, 0.00105137
0.155099, 0.00121746
0.155696, 0.00152272
0.156121, 0.00178347
0.157301, 0.00209037
0.1587, 0.00239859
0.160196, 0.00270836
0.161531, 0.00299365
0.162797, 0.00330608
0.163627, 0.00359308
0.163978, 0.003906
0.163529, 0.0042175
-0.226296, 0.00417913
-0.228113, 0.00371032
-0.228452, 0.00330961
-0.227962, 0.00287017
-0.226926, 0.00242961
-0.225761, 0.00202542
-0.224492, 0.00158436
-0.223419, 0.00114305
-0.222693, 0.000701024
-0.222418, 0.000294605
-0.222631, -0.000188152
-0.223352, -0.000637095
0.0507552, -0.000636537
0.0509851, -0.000533981
0.0511705, -0.000431175
0.0513237, -0.000319612
0.0514165, -0.000225126
0.0514805, -0.000122031
0.0515066, -1.89818e-05
0.0514951, 8.39531e-05
0.0514401, 0.000195259
-0.0559035, 0.000127281
-0.0558565, 6.30658e-06
-0.0558283, -0.000105456
-0.0558144, -0.000217335
-0.0558136, -0.000329356
-0.055824, -0.000441541
-0.055843, -0.000553908
-0.0558671, -0.000666469
-0.0558902, -0.000769825
-0.0559119, -0.000882766
-0.0559243, -0.000995892
-0.055921, -0.00110918
0.0282621, -0.00109901
0.0282722, -0.00104651
0.0282743, -0.000984487
0.0282685, -0.000927282
0.0282571, -0.000870132
0.0282402, -0.000808293
0.0282203, -0.000746539
0.028201, -0.000689615
0.0281803, -0.000628034
0.0281628, -0.000571269
0.0281467, -0.000509856
0.0281356, -0.000453237
0.029963, -0.000393174
0.0299802, -0.000332961
0.0299923, -0.000272765
0.0299999, -0.000212593
0.0300034, -0.000152454
0.0300034, -9.23534e-05
0.0299999, -3.22988e-05
0.0299932, 2.77043e-05
0.0299832, 8.76501e-05
0.0299685, 0.00015252
0.0299512, 0.000212327
0.0975251, 0.000288175
0.0975387, 0.000482417
0.0976003, 0.000676287
0.0976886, 0.00085374
0.0978047, 0.00104708
0.0979218, 0.00124019
0.0980091, 0.00141698
0.0980561, 0.00160953
0.098028, 0.00178565
0.0978859, 0.00197718
-0.079093, 0.00191309
-0.0791104, 0.00174543
-0.0790527, 0.00159038
-0.0789581, 0.00144813
-0.0788292, 0.00129287
-0.0786919, 0.00113757
-0.078563, 0.000982234
-0.0784646, 0.00083979
-0.0783903, 0.000684295
-0.0339134, 0.000569526
-0.0339589, 0.000502068
-0.0339947, 0.00043448
-0.0340219, 0.000366779
-0.0340416, 0.00029898
-0.0340546, 0.000231094
-0.0340616, 0.000163135
-0.0340631, 9.51107e-05
-0.0340594, 2.70321e-05
-0.0340506, -4.1092e-05
-0.0340369, -0.000109253
0.0698282, -5.98965e-05
0.0698109, 7.97615e-05
0.0698119, 0.000219174
0.0698296, 0.000358373
0.0698608, 0.000497385
0.0699009, 0.000636231
0.0699437, 0.000774922
0.0699817, 0.000913453
0.0700075, 0.00107485
0.0699992, 0.00122444
-0.069211, 0.0011333
-0.0692528, 0.000973794
-0.0692563, 0.000825354
-0.0692384, 0.000676657
-0.0692069, 0.000516271
-0.0691748, 0.000367124
-0.0691461, 0.000217767
-0.0691235, 5.66723e-05
-0.0691118, -0.0001047
-0.0691105, -0.000266374
-0.0691159, -0.000416787
-0.0302952, -0.000498175
-0.030314, -0.000564276
-0.0303339, -0.00063047
-0.0303534, -0.000696757
-0.0303695, -0.000758025
-0.0303831, -0.000824479
-0.0303909, -0.000891007
-0.0303909, -0.00095247
-0.0303809, -0.00101909
0.0963002, -0.00101016
0.0963204, -0.000799205
0.09631, -0.000588764
0.0962834, -0.000346643
0.0962613, -0.000137418
0.0962463, 8.72782e-05
0.0962413, 0.000295366
0.0962395, 0.000518877
0.0962312, 0.000709973
0.0962036, 0.000900599
0.0961325, 0.00110652
-0.0148148, 0.0011126
-0.0147647, 0.00108096
-0.0147087, 0.001047
-0.0146595, 0.00101798
-0.0146097, 0.000989051
-0.0145558, 0.00095781
-0.0145104, 0.000931457
-0.0144537, 0.000898025
-0.0144064, 0.000869464
-0.0143608, 0.000840988
-0.0143173, 0.000812595
-0.00613267, 0.000787958
-0.0062433, 0.000775701
-0.00634879, 0.00076323
-0.00644095, 0.000751618
-0.00653646, 0.000738761
-0.00661938, 0.000726812
-0.00670476, 0.000713604
-0.00678482, 0.000700228
-0.00685954, 0.000686691
-0.00692892, 0.000673005
-0.00699297, 0.000659177
-0.00705171, 0.000645219
0.17025, 0.000754608
0.170517, 0.00112049
0.171228, 0.00145784
0.172302, 0.00179555
0.173636, 0.00213414
0.175103, 0.00247391
0.176662, 0.00284335
0.177879, 0.00318533
0.178703, 0.00355608
0.178747, 0.00389742
0.177562, 0.0042925
-0.221338, 0.00395822
-0.222358, 0.00353481
-0.222215, 0.00307247
-0.221325, 0.00264412
-0.220034, 0.00221533
-0.218489, 0.00175094
-0.217153, 0.00132247
-0.215995, 0.000858191
-0.215272, 0.000393142
0.249182, 0.000172373
0.249633, 0.000670198
0.250666, 0.0011664
0.252022, 0.00162062
0.253767, 0.00211602
0.255534, 0.00261152
0.25698, 0.00310676
0.257692, 0.00364179
0.257022, 0.00413232
0.254484, 0.00461677
-0.141181, 0.00476212
-0.141699, 0.00449497
-0.141341, 0.00422663
-0.140307, 0.00395855
-0.138641, 0.00366968
-0.136778, 0.00340532
-0.134758, 0.00314368
-0.132713, 0.00288499
-0.130759, 0.0026293
-0.128996, 0.00237642
0.154711, 0.00267082
0.156459, 0.00299753
0.15796, 0.00330093
0.159255, 0.00363107
0.159961, 0.00396175
0.159796, 0.0042915
0.158608, 0.00459331
0.155901, 0.00491509
-0.0712499, 0.00505578
-0.0692002, 0.00492346
-0.0668402, 0.00479503
-0.063999, 0.00466092
-0.0611662, 0.00454228
-0.0579192, 0.00441978
-0.0547943, 0.00431261
-0.0515752, 0.00421137
-0.0482831, 0.00411625
-0.316836, 0.0036954
-0.31957, 0.00308403
-0.3207, 0.00251641
-0.321026, 0.00189133
-0.320899, 0.00126132
-0.32068, 0.000626805
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
