a0, a1, a2, a3, a4, a5, b0, b1, b2, b3, b4, b5, Time, jerkCost, accelCost, VelocityCost, safetyDistanceCost, AccMin, AccMax, VelMin, VelMax, KappaMin, KappaMax, AccCost, VelCost, KappaCost, SaferyDistCost, LaneOffsetCost
518.455, 21, -4.19723e-93, 1.99868e-93, -2.6768e-94, 0, -2.00086, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.141605, 0.16423, 20.8473, 21.0814, 2.64712e-08, 1.3407e-05, 0.00167198, 0.367389, 0, 0, 0
522.235, 21, -3.16998e-93, 1.50951e-93, -2.02167e-94, 0, -2.00086, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.14104, 0.163761, 20.8497, 21.0807, 8.43639e-09, 1.29765e-05, 0.00156939, 0.355148, 0, 0, 0
527.275, 21, -2.153e-93, 1.02524e-93, -1.37308e-94, 0, -2.00086, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.139407, 0.164687, 20.8455, 21.0844, 1.45999e-08, 1.37244e-05, 0.00147976, 0.336903, 0, 0, 0
531.055, 21, -1.62606e-93, 7.74315e-94, -1.03703e-94, 0, -2.00086, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.071085, 0.16423, 20.8575, 21.0814, 4.79427e-11, 1.16663e-05, 0.0013778, 0.321469, 0, 0, 0
536.515, 21, -1.06416e-93, 5.91199e-94, -9.23748e-95, 0, -2.00086, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, -0.0685734, 0.16328, 20.8964, 21.0821, 4.40105e-10, 6.13983e-06, 0.00139334, 0.300499, 0, 0, 0
541.135, 21, -7.00792e-94, 4.67195e-94, -8.75991e-95, 0, -2.00086, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, -0.066552, 0.163761, 20.9293, 21.0807, 8.43639e-09, 3.66069e-06, 0.00146349, 0.283474, 0, 0, 0
545.755, 21, -4.17883e-94, 3.48235e-94, -8.16177e-95, 0, -2.00086, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, -0.0643176, 0.16423, 20.9621, 21.0814, 2.64712e-08, 3.72129e-06, 0.00155637, 0.267083, 0, 0, 0
550.795, 21, -1.9536e-94, 2.17067e-94, -6.78334e-95, 0, -2.00086, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -0.0620798, 0.162788, 20.9979, 21.0836, 2.49144e-09, 3.92589e-06, 0.00148176, 0.249893, 0, 0, 0
555.835, 21, -6.25152e-95, 1.04192e-94, -4.884e-95, 0, -2.00086, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, -0.0611656, 0.163761, 21.0336, 21.0807, 6.39246e-07, 3.66069e-06, 0.00144875, 0.234342, 0, 0, 0
560.455, 21, -7.93162e-96, 2.64387e-95, -2.47863e-95, 0, -2.00086, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -0.0581294, 0.16423, 21.0664, 21.0814, 2.48493e-06, 3.72129e-06, 0.00149205, 0.220248, 0, 0, 0
564.655, 21, 1.9829e-96, -1.32194e-95, 2.47863e-95, 0, -2.00086, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.0581294, -0.0562259, 21.072, 21.0793, 2.91964e-06, 3.53149e-06, 0.000327019, 0.219214, 0, 0, 0
569.695, 21, -1.66327e-111, 1.10884e-110, -2.07908e-110, 0, -2.00086, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.0620798, -0.0605305, 21.0547, 21.0619, 1.68573e-06, 2.1594e-06, 0.000375892, 0.23955, 0, 0, 0
574.735, 21, -7.38638e-127, 4.92426e-126, -9.23298e-126, 0, -2.00086, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.0653426, -0.0640523, 21.0373, 21.0446, 7.86661e-07, 1.12036e-06, 0.000418618, 0.260814, 0, 0, 0
579.775, 21, -3.28021e-142, 2.18681e-141, -4.10027e-141, 0, -2.00086, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.0681381, -0.0670165, 21.02, 21.0272, 2.25388e-07, 4.18062e-07, 0.000456701, 0.28299, 0, 0, 0
584.395, 21, -1.45671e-157, 9.71138e-157, -1.82088e-156, 0, -2.00086, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.0704676, -0.069426, 21.004, 21.0113, 9.28501e-09, 7.20474e-08, 0.000489283, 0.304111, 0, 0, 0
589.855, 21, -6.46908e-173, 4.31272e-172, -8.08635e-172, 0, -2.00086, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.0721105, -0.0435329, 20.9853, 20.9925, 3.20916e-08, 1.22407e-07, 0.000354752, 0.329999, 0, 0, 0
594.895, 21, -2.87285e-188, 1.91523e-187, -3.59106e-187, 0, -2.00086, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.0460898, -0.0450013, 20.9751, 20.9793, 2.42437e-07, 3.53117e-07, 0.000207469, 0.34665, 0, 0, 0
599.935, 21, -1.2758e-203, 6.07524e-204, -8.13649e-205, 0, -2.00086, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.063101, 0.0794038, 20.9263, 21.0315, 3.15378e-09, 3.098e-06, 0.000343219, 0.356397, 0, 0, 0
604.975, 21, -8.66503e-204, 4.12621e-204, -5.52617e-205, 0, -2.00086, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.0619108, 0.0802849, 20.9281, 21.0332, 1.92565e-09, 2.95178e-06, 0.000332976, 0.349529, 0, 0, 0
610.015, 21, -5.88515e-204, 2.80245e-204, -3.75328e-205, 0, -2.00086, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.0626997, 0.0789585, 20.9272, 21.0322, 5.20582e-10, 3.02622e-06, 0.000305482, 0.342355, 0, 0, 0
615.055, 21, -3.9971e-204, 1.90338e-204, -2.54917e-205, 0, -2.00086, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.061523, 0.079846, 20.9267, 21.0318, 5.96581e-09, 3.06834e-06, 0.000291716, 0.334687, 0, 0, 0
620.095, 21, -2.71476e-204, 1.29274e-204, -1.73135e-205, 0, -2.00086, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.062303, 0.0785102, 20.928, 21.0328, 1.10895e-10, 2.95528e-06, 0.000259692, 0.326464, 0, 0.2, 0
625.555, 21, -1.77665e-204, 9.111e-205, -1.31409e-205, 0, -2.00086, 0, 0, 0, 0, 0, 2.6, 0, 0, 0, 0, -0.0328736, 0.079846, 20.9407, 21.0318, 4.42686e-10, 2.00462e-06, 0.000266377, 0.317217, 0, 0.5, 0
630.595, 21, -1.16607e-204, 7.06708e-205, -1.20462e-205, 0, -2.00086, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, -0.0301739, 0.0785102, 20.9575, 21.0328, 1.10895e-10, 1.02691e-06, 0.000268312, 0.308533, 0, 0.8, 0
635.215, 21, -7.34623e-205, 5.44165e-205, -1.13368e-205, 0, -2.00086, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, -0.0282879, 0.0789585, 20.9729, 21.0322, 5.20582e-10, 5.8373e-07, 0.000287134, 0.300851, 0, 1, 0
640.255, 21, -3.82004e-205, 3.63813e-205, -9.745e-206, 0, -2.00086, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, -0.0265775, 0.079846, 20.9897, 21.0318, 5.96581e-09, 5.70596e-07, 0.000313671, 0.292663, 0, 1.2, 0
645.295, 21, -1.53737e-205, 9.3174e-206, -1.58819e-206, 0, -2.00086, 0, 0, -0.624866, 0.234325, -0.0234325, 2.2, 0, 0, 0, 0, -0.111617, 0.0956714, 21.0066, 21.0674, 7.29092e-10, 7.67851e-06, 0.000321316, 0.25489, 0, 0, 0
649.915, 21, -9.68544e-206, 4.61211e-206, -6.17694e-207, 0, -2.00697, -0.0810247, -0.346859, -0.333382, 0.158802, -0.0170275, 2.8, 0, 0, 0, 0, -0.117894, 0.121475, 21.0228, 21.09, 6.26125e-09, 9.97306e-06, 0.0004307, 0.253037, 0, 0.1, 0
654.535, 21, -6.82082e-206, 3.24801e-206, -4.35001e-207, 0, -2.04477, -0.275485, -0.522588, -0.122756, 0.0993307, -0.0117814, 2.8, 0, 0, 0, 0, -0.108173, 0.154348, 21.0185, 21.1173, 2.21266e-08, 1.0325e-05, 0.000560447, 0.250192, 0, 0.1, 0
659.575, 21, -4.63259e-206, 2.206e-206, -2.95446e-207, 0, -2.14237, -0.542243, -0.578272, 0.0342902, 0.0498267, -0.0072134, 2.8, 0, 0, 0, 0, -0.0922982, 0.185026, 21.0145, 21.1499, 1.8404e-08, 1.05529e-05, 0.000856758, 0.244494, 0, 0.3, 0
664.195, 21, -3.26243e-206, 1.55354e-206, -2.08063e-207, 0, -2.28917, -0.789666, -0.541939, 0.122762, 0.0171095, -0.00402144, 2.8, 0, 0, 0, 0, -0.094516, 0.178245, 21.0108, 21.1557, 2.57333e-08, 9.28956e-06, 0.000848539, 0.237663, 0, 0.4, 0
669.235, 21, -2.21579e-206, 1.05514e-206, -1.41313e-207, 0, -2.50816, -1.0277, -0.448193, 0.175933, -0.00789903, -0.0014136, 2.8, 0, 0, 0, 0, -0.100908, 0.184134, 21.004, 21.1629, 3.10459e-10, 8.05785e-06, 0.00097269, 0.229224, 0, 0.4, 0
674.275, 21, -1.50493e-206, 7.16633e-207, -9.59776e-208, 0, -2.77822, -1.2129, -0.324447, 0.194767, -0.0236693, 0.000405462, 2.8, 0, 0, 0, 0, -0.0957932, 0.188897, 21.0044, 21.1714, 6.29124e-09, 7.10113e-06, 0.00106794, 0.219336, 0, 0.6, 0
678.895, 21, -1.05982e-206, 5.04678e-207, -6.75907e-208, 0, -3.05874, -1.32838, -0.202731, 0.190617, -0.0317194, 0.00150061, 2.8, 0, 0, 0, 0, -0.0997303, 0.181202, 21.0049, 21.18, 1.52479e-09, 6.56046e-06, 0.00102966, 0.209022, 0, 0.7, 0
683.515, 21, -7.46364e-207, 3.55411e-207, -4.75997e-208, 0, -3.35884, -1.39123, -0.0859752, 0.173512, -0.0352688, 0.00217131, 2.8, 0, 0, 0, 0, -0.102954, 0.183106, 21.0029, 21.1891, 1.62755e-08, 6.29921e-06, 0.0010794, 0.197069, 0, 0.7, 0
688.555, 21, -5.06918e-207, 2.4139e-207, -3.2329e-208, 0, -3.6954, -1.40443, 0.0270646, 0.14627, -0.0354443, 0.0025318, 2.8, 0, 0, 0, 0, -0.303501, 0.186895, 21.0015, 21.195, 8.53354e-10, 6.21657e-06, 0.00141077, 0.182506, 0, 0.8, 0
693.175, 21, -3.56989e-207, -6.25, 7.8125, 0, -4.00159, -1.37277, 0.113579, 0.117351, -0.0332052, 0.00260299, 0.4, 0, 0, 0, 0, -3.67957, 0.0894876, 20.0412, 20.8562, 1.74981e-07, 1.36314e-06, 0.714059, 0.553519, 0, 0, 0
698.155, 20.352, -1.8, 3.8, -2.875, 0, -4.323, -1.29976, 0.186956, 0.085162, -0.0291541, 0.00248421, 0.4, 0, 0, 0, 0, -1.58459, 0.237809, 20.0409, 20.1302, 1.20855e-06, 2.78363e-06, 0.0671969, 1.09114, 0, 0, 0
702.979, 19.9857, -0.0576, 0.0378711, -0.00662359, 0, -4.62309, -1.19688, 0.238541, 0.0547815, -0.024205, 0.00223088, 2.2, 0, 0, 0, 0, 0.0123056, 0.168575, 20.0336, 20.1851, 2.41695e-06, 6.72223e-06, 0.00109888, 0.994773, 0, 0, 0
707.772, 19.9642, -0.0326219, 0.0306995, -0.00631563, 0, -4.89592, -1.07421, 0.269926, 0.027873, -0.0189734, 0.00190163, 2, 0, 0, 0, 0, -0.260928, 0.175455, 20.0423, 20.1851, 3.91443e-06, 6.6227e-06, 0.00158943, 0.969384, 0, 0, 0
712.163, 19.954, -0.0141943, 0.140174, -0.0247293, 0, -5.11893, -0.952185, 0.283015, 0.00714074, -0.0143326, 0.00157379, 2.8, 0, 0, 0, 0, -0.354252, 0.642704, 20.0651, 20.8951, 1.53754e-08, 6.3707e-06, 0.0169954, 0.310915, 0, 0.2, 0
716.554, 19.9671, 0.0711391, 0.0978738, -0.0189898, 0, -5.31467, -0.827213, 0.283734, -0.00967801, -0.0100456, 0.00124496, 2.8, 0, 0, 0, 0, -0.29431, 0.594344, 20.1223, 20.8393, 2.16639e-08, 6.32303e-06, 0.0144724, 0.249522, 0, 0.4, 0
720.951, 20.0118, 0.130221, -0.130034, 0.0353674, 0, -5.48305, -0.704189, 0.274561, -0.0226236, -0.00625333, 0.00093319, 1.4, 0, 0, 0, 0, -0.31375, 0.258147, 20.1691, 20.2219, 4.32286e-06, 6.30419e-06, 0.00179738, 0.771997, 0, 0, 0
725.76, 20.0538, 0.0488198, -0.0915906, 0.0325123, 0, -5.63657, -0.576639, 0.25624, -0.0327259, -0.00274033, 0.000624284, 1.2, 0, 0, 0, 0, -0.335441, 0.117947, 20.1571, 20.2231, 3.79327e-06, 6.17231e-06, 0.00213497, 0.766729, 0, 0, 0
730.173, 20.0633, -0.00218848, -0.0953297, 0.060151, 0, -5.75139, -0.468755, 0.233912, -0.0384967, -0.000168672, 0.000381627, 0.8, 0, 0, 0, 0, -0.274199, 0.0158977, 20.1794, 20.2223, 4.72061e-06, 5.94755e-06, 0.00103387, 0.777209, 0, 0.1, 0
734.586, 20.0511, -0.0476382, -0.0360887, 0.0521287, 0, -5.8436, -0.371426, 0.208496, -0.0415243, 0.00182868, 0.000178505, 0.6, 0, 0, 0, 0, -0.275461, 0.0174505, 20.1734, 20.2112, 4.41226e-06, 5.66721e-06, 0.00136255, 0.793613, 0, 0.3, 0
739.395, 20.0249, -0.0556065, -0.251354, 0.860079, 0, -5.9213, -0.278419, 0.179255, -0.0423304, 0.00341907, 7.49054e-07, 0.2, 0, 0, 0, 0, -0.0932636, 0.0658115, 20.1838, 20.1895, 5.18661e-06, 5.34726e-06, 0.000651462, 0.809902, 0, 0.5, 0
744.197, 20, 0, -0, 0, 0, -5.97837, -0.199502, 0.149959, -0.041035, 0.00444672, -0.000131912, 0.2, 0, 0, 0, 0, -0.280354, -0.274094, 20.1495, 20.1794, 3.41368e-06, 4.61639e-06, 0.0076863, 0.859882, 0, 0.7, 0
748.997, 20, 0, -0, 0, 0, -6.01817, -0.134369, 0.121932, -0.0382218, 0.00500158, -0.000224096, 0.2, 0, 0, 0, 0, -0.292686, -0.287945, 20.0771, 20.1074, 1.2722e-06, 2.03597e-06, 0.00842889, 1.0318, 0, 1, 0
753.797, 20, 0, -0, 0, 0, -6.0439, -0.082174, 0.0961099, -0.0344071, 0.00517631, -0.000281486, 0.2, 0, 0, 0, 0, -0.30246, -0.298604, 20.0042, 20.0346, 1.72597e-07, 5.05777e-07, 0.00903231, 1.22098, 0, 1.3, 0
758.197, 20, 0, -0, -0, 0, -6.05769, -0.0446644, 0.0748744, -0.0303933, 0.00507589, -0.000308501, 2.8, 0, 0, 0, 0, -0.349297, 0.433899, 19.785, 20.2941, 3.90118e-09, 5.55004e-06, 0.0135217, 1.21896, 0, 1.5, 0
762.597, 20, 0, -0, -0, 0, -6.0642, -0.0159202, 0.056256, -0.0261908, 0.00479629, -0.000316266, 2.6, 0, 0, 0, 0, -0.349819, 0.431715, 19.7789, 20.292, 4.64579e-10, 5.48005e-06, 0.0135618, 1.20348, 0, 1.80001, 0
766.997, 20, 0, -0, -0, 0, -6.06525, 0.00523017, 0.0403293, -0.0220134, 0.00439244, -0.000309129, 2.4, 0, 0, 0, 0, -0.347763, 0.432303, 19.7841, 20.2848, 8.76066e-09, 5.21168e-06, 0.0141268, 1.16145, 0, 1.90006, 0
771.797, 20, 0, -0, -0, 0, -6.06196, 0.0210221, 0.0259549, -0.0176684, 0.0038639, -0.000288858, 2, 0, 0, 0, 0, -0.343473, 0.433362, 19.8003, 20.2861, 1.28991e-09, 5.25172e-06, 0.0148587, 1.07535, 0, 2.20098, 0
776.197, 20, 0, -0, -0, 0, -6.05626, 0.030038, 0.0153851, -0.0140129, 0.00334314, -0.000262769, 1.6, 0, 0, 0, 0, -0.337977, 0.433809, 19.8899, 20.2941, 1.03121e-08, 5.55576e-06, 0.0154123, 0.977358, 0, 2.50758, 0
780.597, 20, 0, -0, -0, 0, -6.04905, 0.0349121, 0.00707947, -0.0107382, 0.00281764, -0.000232366, 1.4, 0, 0, 0, 0, -0.338631, 0.43159, 19.9792, 20.2919, 2.38677e-08, 5.49096e-06, 0.0148607, 0.88462, 0, 2.75723, 0
784.997, 20, 0, -0, -0, 0, -6.04113, 0.0365851, 0.000785723, -0.00788213, 0.00231049, -0.000200012, 1, 0, 0, 0, 0, -0.335893, 0.43217, 20.0682, 20.2848, 3.06505e-07, 5.23135e-06, 0.0150264, 0.800352, 0, 3.7893, 0
788.997, 20, 0, -0.694444, 0.289352, 0, -6.03384, 0.0360259, -0.00340504, -0.00566826, 0.00188191, -0.000170687, 1.2, 0, 0, 0, 0, -1.57687, 0.0346239, 19.0963, 20.1292, 3.70707e-07, 5.26335e-06, 0.120179, 2.48726, 0, 2.40056, 0
793.391, 19.9115, -0.374306, -1.70013, 1.59006, 0, -6.02614, 0.0337828, -0.00661775, -0.00362144, 0.0014506, -0.000139348, 0.6, 0, 0, 0, 0, -2.42495, -0.303229, 19.1684, 20.0268, 1.97965e-06, 5.01281e-06, 0.273103, 2.8721, 0, 2.50105, 0
798.13, 19.526, -1.04887, 0.208953, 0.831384, 0, -6.01845, 0.0300584, -0.00874313, -0.00183097, 0.00103662, -0.000107501, 0.4, 0, 0, 0, 0, -2.20124, -0.304434, 19.1555, 19.5825, 1.68361e-06, 4.52528e-06, 0.233729, 3.80493, 0, 2.81023, 0
802.379, 19.1302, -0.669529, 1.20822, -0.230833, 0, -6.01228, 0.0259885, -0.00966198, -0.000580064, 0.000717265, -8.16167e-05, 0.2, 0, 0, 0, 0, -0.950939, -0.30501, 19.1491, 19.2131, 1.54555e-06, 2.30325e-06, 0.0498658, 4.5449, 0, 2.92456, 0
806.947, 19, 3.60822e-16, -9.12233e-14, 2.26555e-13, 0, -6.00661, 0.0212888, -0.00984302, 0.000431378, 0.000428379, -5.69655e-05, 0.2, 0, 0, 0, 0, -0.311061, -0.308701, 19.0723, 19.1043, 3.36466e-07, 7.33902e-07, 0.00960277, 5.04124, 0, 3.53303, 0
811.127, 19, -1.26218e-29, 8.41452e-29, -1.57772e-28, 0, -6.00239, 0.0170381, -0.00943998, 0.00106488, 0.000219449, -3.81338e-05, 0.2, 0, 0, 0, 0, -0.315858, -0.313714, 19.002, 19.034, 8.98179e-10, 6.13618e-08, 0.00990915, 5.43517, 0, 3.9485, 0
815.687, 19, -5.60519e-45, 3.7368e-44, -7.00649e-44, 0, -5.99883, 0.0127024, -0.00860269, 0.00150642, 4.31209e-05, -2.12718e-05, 0.2, 0, 0, 0, 0, -0.321165, -0.318892, 18.9255, 18.9574, 1.76095e-07, 4.88462e-07, 0.010242, 5.88113, 0, 6.34089, 0
820.247, 19, -2.48921e-60, -0.127551, 0.022777, 0, -5.99626, 0.00883544, -0.00750611, 0.0017319, -8.3818e-05, -8.17211e-06, 2.8, 0, 0, 0, 0, -0.695231, 0.668008, 18.037, 18.8772, 2.47121e-09, 1.1138e-05, 0.0243525, 9.87342, 0, 3.72949, 0
824.426, 18.9824, -0.0775692, -0.0883747, 0.0174302, 0, -5.99466, 0.00578056, -0.00638827, 0.00178929, -0.000162407, 7.93381e-07, 2.8, 0, 0, 0, 0, -0.657551, 0.682734, 18.0968, 18.7989, 3.29998e-08, 2.05693e-05, 0.0225925, 9.80374, 0, 4.28483, 0
828.219, 18.9414, -0.126411, -0.0598777, 0.0133797, 0, -5.99375, 0.00343478, -0.00535361, 0.00175005, -0.000208038, 6.75722e-06, 2.8, 0, 0, 0, 0, -0.62406, 0.57923, 18.135, 18.7264, 3.77448e-08, 2.07512e-05, 0.0203236, 9.76278, 0, 4.15283, 0
832.756, 18.8711, -0.164899, -0.0325853, 0.0093243, 0, -5.99321, 0.00115606, -0.00416453, 0.00162847, -0.000238315, 1.17205e-05, 2.8, 0, 0, 0, 0, -0.58813, 0.491837, 18.1703, 18.6225, 1.83659e-08, 2.00026e-05, 0.0204436, 9.79531, 0, 4.39338, 0
837.651, 18.7794, -0.186533, -0.0479806, 0.017328, 0, -5.99316, -0.000695726, -0.00298892, 0.00143391, -0.000246632, 1.47793e-05, 2.2, 0, 0, 0, 0, -0.643682, 0.6207, 18.1328, 18.5077, 3.75226e-08, 2.07089e-05, 0.0201924, 10.3276, 0, 7.73101, 0
841.773, 18.6911, -0.213168, -0.175165, 0.0426607, 0, -5.99344, -0.00181298, -0.0021126, 0.00123985, -0.000238561, 1.58378e-05, 2.4, 0, 0, 0, 0, -0.988161, 0.0287103, 17.3236, 18.3769, 6.72387e-08, 1.99556e-05, 0.0304425, 14.4788, 0, 4.70563, 0
846.245, 18.5609, -0.324543, -0.125798, 0.0397662, 0, -5.99398, -0.00262571, -0.00130016, 0.00101974, -0.000219486, 1.58343e-05, 2.2, 0, 0, 0, 0, -0.998544, -0.0301813, 17.3048, 18.2015, 4.99706e-09, 2.08488e-05, 0.0320541, 14.9811, 0, 5.02427, 0
850.311, 18.4015, -0.396022, -0.0863567, 0.0380901, 0, -5.99461, -0.00305888, -0.000689183, 0.00082242, -0.000196002, 1.50567e-05, 2, 0, 0, 0, 0, -0.93326, -0.0161094, 17.2954, 18.0167, 1.6094e-09, 2.00764e-05, 0.0212174, 15.391, 0, 5.05376, 0
854.339, 18.2163, -0.441956, -0.106828, 0.0621569, 0, -5.99531, -0.00325087, -0.000201701, 0.000637871, -0.000169497, 1.37797e-05, 1.6, 0, 0, 0, 0, -0.845712, 0.0222216, 17.3801, 17.9598, 2.23703e-08, 1.94392e-05, 0.0197645, 15.7041, 0, 5.05876, 0
858.685, 17.9892, -0.497391, -0.134258, 0.113509, 0, -5.9961, -0.00324661, 0.000200893, 0.000456758, -0.00013939, 1.20303e-05, 1.2, 0, 0, 0, 0, -0.61782, 0.16182, 17.4565, 17.8663, 3.31868e-08, 2.0707e-05, 0.0178553, 16.1803, 0, 5.25026, 0
862.617, 17.7556, -0.553038, 0.0897329, 0.0266203, 0, -5.9968, -0.00309769, 0.000463155, 0.00031359, -0.000112616, 1.02888e-05, 1.2, 0, 0, 0, 0, -0.856279, 0.0296432, 17.3512, 17.7562, 1.04347e-06, 2.09579e-05, 0.0234463, 16.7379, 0, 5.34608, 0
866.848, 17.5072, -0.479231, -0.343836, 0.508396, 0, -5.99751, -0.00282724, 0.000651442, 0.000182332, -8.52715e-05, 8.35412e-06, 0.6, 0, 0, 0, 0, -0.53931, 0.132322, 17.4624, 17.6458, 5.28569e-06, 1.95329e-05, 0.0159058, 17.227, 0, 6.40879, 0
870.674, 17.268, -0.558524, 0.186544, 0.348616, 0, -5.9981, -0.00251767, 0.000747908, 8.58791e-05, -6.29825e-05, 6.66853e-06, 0.4, 0, 0, 0, 0, -0.375845, 0.194129, 17.4534, 17.5242, 1.18238e-05, 1.9795e-05, 0.0084294, 17.6727, 0, 6.68139, 0
874.79, 17.0515, -0.303731, 0.738552, -0.580835, 0, -5.99866, -0.00214721, 0.000788896, 3.74188e-06, -4.18121e-05, 4.96901e-06, 0.2, 0, 0, 0, 0, -0.608672, -0.380935, 17.4355, 17.4911, 1.73789e-05, 2.10264e-05, 0.0257797, 17.9393, 0, 12.0433, 0
878.533, 17, 5.55112e-17, -8.91879e-14, 2.22738e-13, 0, -5.99909, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.403682, -0.394431, 17.3368, 17.3817, 1.04882e-05, 1.33993e-05, 0.0159268, 19.0348, 0, 12.767, 0
882.613, 17, 0, -2.77778, 2.31481, 0, -5.99909, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -2.92824, -0.387675, 16.0548, 17.1988, 3.23508e-07, 6.99604e-06, 0.487421, 28.5588, 0, 5.00409, 0
886.662, 16.648, -1.2, -0.05, 1.3125, 0, -5.99909, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -2.69339, -0.388943, 16.0388, 16.5745, 1.62494e-07, 2.67919e-06, 0.363849, 32.5449, 0, 5.00512, 0
890.592, 16.1359, -0.7824, 0.482784, -0.0695787, 0, -5.99909, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -1.67524, 1.13767, 15.4565, 17.1001, 4.12269e-09, 6.77732e-06, 0.0840276, 34.5401, 0, 5.92568, 0
894.109, 15.8588, -0.483968, 6.75604, -14.8736, 0, -5.99909, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.397139, 0.909678, 15.8815, 15.9366, 6.21825e-08, 4.39201e-07, 0.0492617, 37.6878, 0, 5.04357, 0
896.972, 15.9943, 0.272872, -0.129213, 0.0172728, 0, -5.99909, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.15538, 0.384431, 15.9331, 16.1491, 5.51713e-10, 6.61576e-06, 0.00216705, 35.242, 0, 5.02856, 0
900.502, 16.0963, 0.192608, -0.104007, 0.014478, 0, -5.99909, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.158292, 0.388434, 15.9365, 16.1816, 4.30045e-10, 6.39645e-06, 0.00251647, 34.8257, 0, 5.02034, 0
904.375, 16.1716, 0.122727, -0.0803319, 0.011736, 0, -5.99909, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.155821, 0.374296, 15.9599, 16.214, 1.0651e-08, 5.96917e-06, 0.00256604, 34.3909, 0, 5.02797, 0
908.262, 16.2173, 0.0689437, -0.060547, 0.00934632, 0, -5.99909, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.146286, 0.283662, 16.0437, 16.2368, 3.48497e-10, 3.71737e-06, 0.00187514, 34.0464, 0, 5.07222, 0
911.833, 16.2392, 0.0316968, -0.0456091, 0.00747066, 0, -5.99909, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.135759, 0.222895, 16.0936, 16.2534, 5.54509e-10, 2.12386e-06, 0.00147114, 33.843, 0, 5.05295, 0
915.731, 16.247, 0.00144014, -0.0321892, 0.00571746, 0, -5.99909, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.123805, 0.175836, 16.085, 16.2678, 1.04297e-08, 9.54341e-07, 0.0012018, 33.7258, 0, 5.07487, 0
919.63, 16.2424, -0.0197601, -0.031111, 0.00705323, 0, -5.99909, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, -0.133071, 0.139992, 16.0946, 16.2609, 3.33149e-10, 9.54964e-07, 0.00114325, 33.6662, 0, 5.18186, 0
923.202, 16.2295, -0.0382452, -0.04251, 0.0137757, 0, -5.99909, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, -0.165308, 0.102154, 16.0954, 16.2497, 5.59246e-10, 9.54759e-07, 0.00137811, 33.6994, 0, 5.12192, 0
927.095, 16.2046, -0.0640915, -0.070856, 0.0369413, 0, -5.99909, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -0.220632, 0.0412117, 16.097, 16.2429, 2.74973e-07, 9.54346e-07, 0.00225922, 33.7758, 0, 5.29084, 0
930.656, 16.1677, -0.100129, -0.00517916, 0.013747, 0, -5.99909, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -0.191589, -0.0270563, 16.0956, 16.2428, 9.44762e-07, 9.55174e-07, 0.0020952, 34.0594, 0, 5.21305, 0
934.531, 16.1195, -0.0991067, -0.111616, 0.138896, 0, -5.99909, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -0.256966, 0.00874891, 16.094, 16.1917, 9.4749e-07, 9.52688e-07, 0.00382864, 34.3747, 0, 5.28284, 0
